forecast_id,item_id,warehouse_id,forecast_start_date,forecast_end_date,forecasted_quantity,confidence_level
FCAST-005350,PROD-00452,WH-IN-0193,2025-09-03,2025-09-10,1493,0.61
FCAST-005351,PROD-00773,WH-IN-0290,2025-09-02,2025-09-09,906,0.86
FCAST-005352,PROD-00140,WH-IN-0294,2025-09-03,2025-11-02,1366,0.88
FCAST-005353,PROD-00934,WH-IN-0301,2025-08-31,2025-09-30,112,0.99
FCAST-005354,PROD-00777,WH-IN-0827,2025-09-01,2025-09-08,272,0.64
FCAST-005355,PROD-00985,WH-IN-0070,2025-08-30,2025-11-28,271,0.82
FCAST-005356,PROD-00147,WH-IN-0032,2025-09-02,2025-11-01,895,0.99
FCAST-005357,PROD-00261,WH-IN-0692,2025-09-01,2025-10-31,37,0.71
FCAST-005358,PROD-00871,WH-IN-0003,2025-08-31,2025-09-15,1307,0.66
FCAST-005359,PROD-00876,WH-IN-0143,2025-09-02,2025-09-09,1440,0.93
FCAST-005360,PROD-00672,WH-IN-0746,2025-09-02,2025-10-02,262,0.74
FCAST-005361,PROD-00653,WH-IN-0781,2025-09-04,2025-10-04,643,0.96
FCAST-005362,PROD-00462,WH-IN-0505,2025-09-03,2025-10-03,348,0.85
FCAST-005363,PROD-00388,WH-IN-0245,2025-08-30,2025-09-06,1997,0.66
FCAST-005364,PROD-00204,WH-IN-0086,2025-09-01,2025-10-31,1217,0.92
FCAST-005365,PROD-00656,WH-IN-0544,2025-08-31,2025-11-29,1003,0.7
FCAST-005366,PROD-00117,WH-IN-0849,2025-09-05,2025-10-05,1665,0.65
FCAST-005367,PROD-00949,WH-IN-0559,2025-08-29,2025-10-28,1599,0.81
FCAST-005368,PROD-00637,WH-IN-0918,2025-08-31,2025-09-30,1436,0.7
FCAST-005369,PROD-00470,WH-IN-0939,2025-09-05,2025-09-12,506,0.83
FCAST-005370,PROD-00442,WH-IN-0092,2025-09-04,2025-10-04,1964,0.89
FCAST-005371,PROD-00380,WH-IN-0468,2025-08-31,2025-10-30,1764,0.76
FCAST-005372,PROD-00637,WH-IN-0029,2025-09-02,2025-11-01,1341,0.75
FCAST-005373,PROD-00273,WH-IN-0242,2025-09-03,2025-11-02,596,0.66
FCAST-005374,PROD-00443,WH-IN-0764,2025-09-05,2025-09-12,778,0.89
FCAST-005375,PROD-00759,WH-IN-0149,2025-09-01,2025-09-16,566,0.65
FCAST-005376,PROD-00585,WH-IN-0877,2025-09-01,2025-10-31,1718,0.69
FCAST-005377,PROD-00114,WH-IN-0848,2025-09-03,2025-12-02,730,0.68
FCAST-005378,PROD-00718,WH-IN-0080,2025-09-01,2025-10-01,131,0.77
FCAST-005379,PROD-00385,WH-IN-0018,2025-09-01,2025-09-08,771,0.93
FCAST-005380,PROD-00364,WH-IN-0989,2025-08-31,2025-09-07,925,0.93
FCAST-005381,PROD-00230,WH-IN-0416,2025-08-31,2025-09-15,644,0.69
FCAST-005382,PROD-00690,WH-IN-0924,2025-09-04,2025-12-03,1586,0.64
FCAST-005383,PROD-00083,WH-IN-0526,2025-08-31,2025-10-30,1151,0.76
FCAST-005384,PROD-00019,WH-IN-0177,2025-08-30,2025-09-06,856,0.64
FCAST-005385,PROD-00130,WH-IN-0134,2025-08-29,2025-09-13,200,0.81
FCAST-005386,PROD-00409,WH-IN-0082,2025-08-30,2025-10-29,1121,0.65
FCAST-005387,PROD-00864,WH-IN-0864,2025-08-31,2025-09-15,355,0.75
FCAST-005388,PROD-00237,WH-IN-0837,2025-08-29,2025-10-28,584,0.62
FCAST-005389,PROD-00682,WH-IN-0183,2025-09-01,2025-11-30,1275,0.88
FCAST-005390,PROD-00454,WH-IN-0906,2025-09-04,2025-09-19,838,0.93
FCAST-005391,PROD-00621,WH-IN-0156,2025-08-29,2025-09-05,844,0.78
FCAST-005392,PROD-00908,WH-IN-0709,2025-08-31,2025-09-15,1797,0.79
FCAST-005393,PROD-00273,WH-IN-0742,2025-09-02,2025-10-02,504,0.76
FCAST-005394,PROD-00376,WH-IN-0852,2025-09-02,2025-11-01,218,0.9
FCAST-005395,PROD-00203,WH-IN-0168,2025-09-04,2025-12-03,375,0.63
FCAST-005396,PROD-00978,WH-IN-0949,2025-09-02,2025-10-02,1440,0.75
FCAST-005397,PROD-00660,WH-IN-0238,2025-09-02,2025-12-01,1621,0.85
FCAST-005398,PROD-00596,WH-IN-0405,2025-09-05,2025-11-04,411,0.62
FCAST-005399,PROD-00311,WH-IN-0408,2025-09-04,2025-10-04,1465,0.76
FCAST-005400,PROD-00049,WH-IN-0361,2025-09-04,2025-11-03,1072,0.68
FCAST-005401,PROD-00009,WH-IN-0386,2025-09-03,2025-09-18,1398,0.96
FCAST-005402,PROD-00926,WH-IN-0129,2025-09-01,2025-09-16,1071,0.95
FCAST-005403,PROD-00769,WH-IN-0340,2025-08-29,2025-09-28,455,0.76
FCAST-005404,PROD-00159,WH-IN-0702,2025-09-03,2025-12-02,1331,0.87
FCAST-005405,PROD-00248,WH-IN-0005,2025-09-02,2025-10-02,1310,0.91
FCAST-005406,PROD-00339,WH-IN-0413,2025-09-04,2025-10-04,1166,0.78
FCAST-005407,PROD-00875,WH-IN-0886,2025-09-03,2025-10-03,988,0.61
FCAST-005408,PROD-00627,WH-IN-0380,2025-09-05,2025-12-04,1828,0.9
FCAST-005409,PROD-00564,WH-IN-0229,2025-09-04,2025-10-04,212,0.75
FCAST-005410,PROD-00119,WH-IN-0053,2025-08-29,2025-09-05,526,0.97
FCAST-005411,PROD-00349,WH-IN-0767,2025-09-03,2025-10-03,1319,0.71
FCAST-005412,PROD-00888,WH-IN-0838,2025-09-04,2025-12-03,114,0.67
FCAST-005413,PROD-00872,WH-IN-0954,2025-08-31,2025-09-15,237,0.81
FCAST-005414,PROD-00006,WH-IN-0374,2025-08-30,2025-11-28,1804,0.84
FCAST-005415,PROD-00859,WH-IN-0930,2025-09-04,2025-10-04,1802,0.91
FCAST-005416,PROD-00385,WH-IN-0662,2025-09-02,2025-12-01,1071,0.77
FCAST-005417,PROD-00038,WH-IN-0010,2025-08-31,2025-09-30,887,0.94
FCAST-005418,PROD-00004,WH-IN-0888,2025-09-03,2025-09-10,748,0.64
FCAST-005419,PROD-00659,WH-IN-0286,2025-08-30,2025-10-29,1515,0.93
FCAST-005420,PROD-00060,WH-IN-0814,2025-08-29,2025-09-28,92,0.78
FCAST-005421,PROD-00800,WH-IN-0830,2025-08-31,2025-09-07,539,0.95
FCAST-005422,PROD-00729,WH-IN-0845,2025-09-03,2025-12-02,1619,0.65
FCAST-005423,PROD-00847,WH-IN-0213,2025-08-31,2025-09-15,1904,0.87
FCAST-005424,PROD-00452,WH-IN-0568,2025-09-04,2025-12-03,1485,0.88
FCAST-005425,PROD-00128,WH-IN-0352,2025-09-03,2025-10-03,1487,0.82
FCAST-005426,PROD-00347,WH-IN-0914,2025-09-05,2025-09-20,97,0.96
FCAST-005427,PROD-00549,WH-IN-0957,2025-09-02,2025-10-02,1860,0.92
FCAST-005428,PROD-00488,WH-IN-0961,2025-08-30,2025-09-14,1204,0.72
FCAST-005429,PROD-00970,WH-IN-0405,2025-08-31,2025-09-15,1894,0.77
FCAST-005430,PROD-00226,WH-IN-0677,2025-09-05,2025-09-12,1744,0.86
FCAST-005431,PROD-00360,WH-IN-0937,2025-09-04,2025-11-03,1070,0.93
FCAST-005432,PROD-00010,WH-IN-0009,2025-09-05,2025-09-12,1465,0.89
FCAST-005433,PROD-00207,WH-IN-0685,2025-09-05,2025-09-12,1341,0.83
FCAST-005434,PROD-00234,WH-IN-0848,2025-09-01,2025-11-30,638,0.88
FCAST-005435,PROD-00932,WH-IN-0381,2025-08-30,2025-09-14,1729,0.91
FCAST-005436,PROD-00297,WH-IN-0584,2025-09-01,2025-11-30,1207,0.67
FCAST-005437,PROD-00062,WH-IN-0115,2025-09-03,2025-12-02,1689,0.96
FCAST-005438,PROD-00009,WH-IN-0284,2025-09-04,2025-10-04,737,0.72
FCAST-005439,PROD-00690,WH-IN-0152,2025-08-29,2025-09-28,777,0.63
FCAST-005440,PROD-00224,WH-IN-0125,2025-08-31,2025-10-30,710,0.84
FCAST-005441,PROD-00820,WH-IN-0947,2025-08-30,2025-11-28,237,0.73
FCAST-005442,PROD-00452,WH-IN-0598,2025-08-30,2025-11-28,489,0.92
FCAST-005443,PROD-00168,WH-IN-0350,2025-09-04,2025-09-11,801,0.93
FCAST-005444,PROD-00154,WH-IN-0431,2025-08-31,2025-10-30,1179,0.64
FCAST-005445,PROD-00351,WH-IN-0684,2025-09-05,2025-09-20,525,0.92
FCAST-005446,PROD-00203,WH-IN-0436,2025-09-05,2025-09-20,1944,0.95
FCAST-005447,PROD-00153,WH-IN-0932,2025-08-29,2025-09-28,1102,0.83
FCAST-005448,PROD-00700,WH-IN-0467,2025-09-04,2025-09-19,485,0.77
FCAST-005449,PROD-00412,WH-IN-0620,2025-09-03,2025-09-10,1850,0.82
FCAST-005450,PROD-00008,WH-IN-0978,2025-08-30,2025-10-29,677,0.7
FCAST-005451,PROD-00850,WH-IN-0475,2025-08-30,2025-09-14,1204,0.95
FCAST-005452,PROD-00413,WH-IN-0075,2025-09-03,2025-10-03,1970,0.71
FCAST-005453,PROD-00694,WH-IN-0132,2025-08-29,2025-09-05,268,0.72
FCAST-005454,PROD-00068,WH-IN-0589,2025-09-01,2025-09-08,1222,0.94
FCAST-005455,PROD-00864,WH-IN-0841,2025-09-05,2025-09-20,1117,0.65
FCAST-005456,PROD-00770,WH-IN-0753,2025-09-05,2025-11-04,1164,0.74
FCAST-005457,PROD-00111,WH-IN-0931,2025-08-30,2025-09-29,48,0.6
FCAST-005458,PROD-00355,WH-IN-0239,2025-09-01,2025-10-31,581,0.9
FCAST-005459,PROD-00545,WH-IN-0392,2025-09-05,2025-09-12,1989,0.89
FCAST-005460,PROD-00023,WH-IN-0349,2025-09-01,2025-09-16,301,0.75
FCAST-005461,PROD-00182,WH-IN-0214,2025-09-03,2025-11-02,1018,0.96
FCAST-005462,PROD-00139,WH-IN-0513,2025-09-05,2025-11-04,1830,0.88
FCAST-005463,PROD-00513,WH-IN-0727,2025-08-30,2025-09-06,751,0.89
FCAST-005464,PROD-00845,WH-IN-0171,2025-09-05,2025-09-12,1447,0.69
FCAST-005465,PROD-00154,WH-IN-0558,2025-09-01,2025-10-01,922,0.94
FCAST-005466,PROD-00432,WH-IN-0994,2025-09-03,2025-09-10,775,0.98
FCAST-005467,PROD-00762,WH-IN-0322,2025-09-03,2025-10-03,622,0.77
FCAST-005468,PROD-00351,WH-IN-0798,2025-09-04,2025-09-19,79,0.84
FCAST-005469,PROD-00783,WH-IN-0410,2025-08-29,2025-11-27,1471,0.73
FCAST-005470,PROD-00018,WH-IN-0282,2025-08-29,2025-09-28,1040,0.68
FCAST-005471,PROD-00466,WH-IN-0963,2025-09-01,2025-11-30,1529,0.74
FCAST-005472,PROD-00007,WH-IN-0684,2025-09-01,2025-11-30,1547,0.93
FCAST-005473,PROD-00008,WH-IN-0833,2025-08-31,2025-11-29,414,0.6
FCAST-005474,PROD-00282,WH-IN-0484,2025-08-30,2025-10-29,1664,0.76
FCAST-005475,PROD-00386,WH-IN-0283,2025-08-31,2025-09-07,1932,0.78
FCAST-005476,PROD-00112,WH-IN-0326,2025-09-01,2025-10-01,705,0.64
FCAST-005477,PROD-00941,WH-IN-0604,2025-09-03,2025-10-03,1172,0.75
FCAST-005478,PROD-00505,WH-IN-0802,2025-09-05,2025-09-12,1877,0.88
FCAST-005479,PROD-00193,WH-IN-0766,2025-09-01,2025-11-30,391,0.66
FCAST-005480,PROD-00568,WH-IN-0021,2025-08-29,2025-11-27,335,0.78
FCAST-005481,PROD-00584,WH-IN-0305,2025-08-29,2025-09-05,1158,0.67
FCAST-005482,PROD-00490,WH-IN-0072,2025-09-05,2025-12-04,1548,0.75
FCAST-005483,PROD-00325,WH-IN-0566,2025-09-01,2025-10-01,959,0.61
FCAST-005484,PROD-00699,WH-IN-0441,2025-08-29,2025-09-28,543,0.64
FCAST-005485,PROD-00717,WH-IN-0119,2025-09-05,2025-11-04,448,0.78
FCAST-005486,PROD-00283,WH-IN-0106,2025-08-31,2025-10-30,1691,0.77
FCAST-005487,PROD-00671,WH-IN-0030,2025-08-30,2025-11-28,379,0.84
FCAST-005488,PROD-00974,WH-IN-0109,2025-09-01,2025-09-08,1330,0.75
FCAST-005489,PROD-00162,WH-IN-0394,2025-08-31,2025-09-30,721,0.94
FCAST-005490,PROD-00436,WH-IN-0729,2025-09-03,2025-09-10,1698,0.98
FCAST-005491,PROD-00453,WH-IN-0779,2025-09-01,2025-11-30,207,0.68
FCAST-005492,PROD-00425,WH-IN-0715,2025-08-30,2025-09-14,80,0.69
FCAST-005493,PROD-00850,WH-IN-0861,2025-08-31,2025-09-15,156,0.77
FCAST-005494,PROD-00112,WH-IN-0900,2025-09-04,2025-10-04,862,0.95
FCAST-005495,PROD-00814,WH-IN-0177,2025-08-29,2025-10-28,453,0.95
FCAST-005496,PROD-00796,WH-IN-0641,2025-09-04,2025-10-04,1734,0.65
FCAST-005497,PROD-00178,WH-IN-0118,2025-09-04,2025-11-03,1277,0.66
FCAST-005498,PROD-00587,WH-IN-0568,2025-09-04,2025-11-03,806,0.62
FCAST-005499,PROD-00950,WH-IN-0273,2025-08-30,2025-09-14,1961,0.72
FCAST-005500,PROD-00993,WH-IN-0844,2025-09-02,2025-09-09,1391,0.86
FCAST-005501,PROD-00858,WH-IN-0918,2025-08-29,2025-09-13,51,0.96
FCAST-005502,PROD-00529,WH-IN-0213,2025-09-05,2025-10-05,1512,0.95
FCAST-005503,PROD-00877,WH-IN-0528,2025-08-30,2025-09-06,323,0.79
FCAST-005504,PROD-00182,WH-IN-0152,2025-08-31,2025-10-30,1097,0.65
FCAST-005505,PROD-00507,WH-IN-0674,2025-09-03,2025-09-18,1722,0.76
FCAST-005506,PROD-00954,WH-IN-0881,2025-08-31,2025-09-15,686,0.78
FCAST-005507,PROD-00371,WH-IN-0347,2025-08-29,2025-11-27,1265,0.69
FCAST-005508,PROD-00130,WH-IN-0148,2025-08-31,2025-09-30,1100,0.85
FCAST-005509,PROD-00054,WH-IN-0143,2025-09-03,2025-09-18,410,0.69
FCAST-005510,PROD-00178,WH-IN-0461,2025-08-31,2025-11-29,53,0.87
FCAST-005511,PROD-00143,WH-IN-0253,2025-08-30,2025-10-29,503,0.72
FCAST-005512,PROD-00530,WH-IN-0113,2025-09-04,2025-09-19,1227,0.69
FCAST-005513,PROD-00814,WH-IN-0235,2025-09-01,2025-09-08,1975,0.87
FCAST-005514,PROD-00634,WH-IN-0065,2025-08-29,2025-09-05,1877,0.92
FCAST-005515,PROD-00108,WH-IN-0438,2025-09-01,2025-09-08,537,0.79
FCAST-005516,PROD-00900,WH-IN-0746,2025-09-02,2025-09-17,311,0.75
FCAST-005517,PROD-00152,WH-IN-0631,2025-09-03,2025-09-10,314,0.84
FCAST-005518,PROD-00431,WH-IN-0523,2025-08-29,2025-10-28,1708,0.78
FCAST-005519,PROD-00687,WH-IN-0892,2025-09-03,2025-10-03,84,0.64
FCAST-005520,PROD-00180,WH-IN-0379,2025-08-31,2025-09-07,1673,0.71
FCAST-005521,PROD-00187,WH-IN-0351,2025-08-31,2025-09-15,905,0.72
FCAST-005522,PROD-00207,WH-IN-0259,2025-08-31,2025-11-29,1391,0.87
FCAST-005523,PROD-00263,WH-IN-0201,2025-08-30,2025-10-29,1910,0.88
FCAST-005524,PROD-00021,WH-IN-0014,2025-09-01,2025-10-31,1868,0.85
FCAST-005525,PROD-00065,WH-IN-0510,2025-09-03,2025-09-10,1228,0.77
FCAST-005526,PROD-00752,WH-IN-0147,2025-08-29,2025-11-27,1179,0.85
FCAST-005527,PROD-00674,WH-IN-0565,2025-08-29,2025-09-13,1222,0.85
FCAST-005528,PROD-00603,WH-IN-0306,2025-08-29,2025-09-13,251,0.62
FCAST-005529,PROD-00162,WH-IN-0098,2025-08-31,2025-09-07,123,0.84
FCAST-005530,PROD-00207,WH-IN-0464,2025-08-30,2025-10-29,484,0.81
FCAST-005531,PROD-00397,WH-IN-0604,2025-08-30,2025-09-06,1976,0.7
FCAST-005532,PROD-00475,WH-IN-0548,2025-09-02,2025-11-01,1745,0.76
FCAST-005533,PROD-00259,WH-IN-0968,2025-08-30,2025-09-29,97,0.72
FCAST-005534,PROD-00686,WH-IN-0827,2025-09-02,2025-10-02,1886,0.65
FCAST-005535,PROD-00751,WH-IN-0616,2025-09-02,2025-09-09,1368,0.84
FCAST-005536,PROD-00295,WH-IN-0588,2025-08-30,2025-09-14,1400,0.73
FCAST-005537,PROD-00421,WH-IN-0657,2025-08-29,2025-09-13,1982,0.68
FCAST-005538,PROD-00865,WH-IN-0128,2025-09-05,2025-11-04,314,0.66
FCAST-005539,PROD-00961,WH-IN-0211,2025-09-03,2025-09-10,1160,0.7
FCAST-005540,PROD-00057,WH-IN-0910,2025-08-31,2025-11-29,754,0.73
FCAST-005541,PROD-00754,WH-IN-0953,2025-08-29,2025-09-28,1710,0.98
FCAST-005542,PROD-00118,WH-IN-0678,2025-08-29,2025-09-13,728,0.61
FCAST-005543,PROD-00152,WH-IN-0841,2025-09-02,2025-09-17,854,0.72
FCAST-005544,PROD-00642,WH-IN-0567,2025-08-30,2025-11-28,881,0.77
FCAST-005545,PROD-00842,WH-IN-0275,2025-09-04,2025-09-19,725,0.76
FCAST-005546,PROD-00341,WH-IN-0412,2025-08-29,2025-09-05,1872,0.88
FCAST-005547,PROD-00592,WH-IN-0196,2025-09-03,2025-09-18,424,0.76
FCAST-005548,PROD-00725,WH-IN-0075,2025-08-31,2025-10-30,853,0.95
FCAST-005549,PROD-00569,WH-IN-0896,2025-09-02,2025-12-01,909,0.64
FCAST-005550,PROD-00862,WH-IN-0339,2025-08-31,2025-11-29,675,0.71
FCAST-005551,PROD-00970,WH-IN-0078,2025-09-02,2025-11-01,403,0.75
FCAST-005552,PROD-00861,WH-IN-0509,2025-08-30,2025-09-06,1691,0.99
FCAST-005553,PROD-00442,WH-IN-0824,2025-09-01,2025-11-30,486,0.92
FCAST-005554,PROD-00345,WH-IN-0853,2025-09-05,2025-09-20,1067,0.98
FCAST-005555,PROD-00324,WH-IN-0508,2025-09-01,2025-09-08,1908,0.98
FCAST-005556,PROD-00372,WH-IN-0359,2025-08-29,2025-09-28,165,0.74
FCAST-005557,PROD-00620,WH-IN-0438,2025-09-02,2025-10-02,1585,0.86
FCAST-005558,PROD-00968,WH-IN-0532,2025-09-02,2025-11-01,1317,0.85
FCAST-005559,PROD-00780,WH-IN-0680,2025-08-29,2025-11-27,923,0.69
FCAST-005560,PROD-00286,WH-IN-0624,2025-08-29,2025-09-28,169,0.71
FCAST-005561,PROD-00459,WH-IN-0688,2025-09-04,2025-12-03,815,0.71
FCAST-005562,PROD-00484,WH-IN-0047,2025-09-01,2025-09-16,1985,0.68
FCAST-005563,PROD-00895,WH-IN-0734,2025-09-01,2025-10-31,1042,0.7
FCAST-005564,PROD-00430,WH-IN-0109,2025-09-04,2025-12-03,1583,0.62
FCAST-005565,PROD-00121,WH-IN-0880,2025-09-05,2025-12-04,570,0.68
FCAST-005566,PROD-00730,WH-IN-0777,2025-09-02,2025-12-01,935,0.64
FCAST-005567,PROD-00713,WH-IN-0532,2025-09-03,2025-09-10,209,0.89
FCAST-005568,PROD-00726,WH-IN-0525,2025-09-04,2025-09-19,542,0.64
FCAST-005569,PROD-00618,WH-IN-0494,2025-09-03,2025-09-10,1180,0.77
FCAST-005570,PROD-00821,WH-IN-0011,2025-08-31,2025-10-30,1713,0.78
FCAST-005571,PROD-00432,WH-IN-0072,2025-09-04,2025-09-11,785,0.88
FCAST-005572,PROD-00973,WH-IN-0873,2025-08-31,2025-11-29,1851,0.96
FCAST-005573,PROD-00558,WH-IN-0922,2025-08-29,2025-09-13,800,0.76
FCAST-005574,PROD-00372,WH-IN-0293,2025-08-29,2025-09-13,665,0.77
FCAST-005575,PROD-00585,WH-IN-0148,2025-09-03,2025-09-18,173,0.87
FCAST-005576,PROD-00294,WH-IN-0932,2025-09-02,2025-09-09,1668,0.77
FCAST-005577,PROD-00863,WH-IN-0029,2025-09-02,2025-11-01,1852,0.77
FCAST-005578,PROD-00360,WH-IN-0414,2025-09-04,2025-10-04,1167,0.66
FCAST-005579,PROD-00787,WH-IN-0404,2025-08-31,2025-09-15,1397,0.91
FCAST-005580,PROD-00001,WH-IN-0819,2025-08-29,2025-09-28,1984,0.89
FCAST-005581,PROD-00313,WH-IN-0697,2025-09-02,2025-09-09,1612,0.71
FCAST-005582,PROD-00550,WH-IN-0447,2025-08-31,2025-09-30,1196,0.82
FCAST-005583,PROD-00272,WH-IN-0165,2025-09-01,2025-11-30,421,0.63
FCAST-005584,PROD-00661,WH-IN-0197,2025-08-29,2025-11-27,842,0.8
FCAST-005585,PROD-00790,WH-IN-0688,2025-08-31,2025-09-15,1356,0.6
FCAST-005586,PROD-00384,WH-IN-0697,2025-09-03,2025-11-02,365,0.67
FCAST-005587,PROD-00263,WH-IN-0701,2025-08-30,2025-10-29,367,0.76
FCAST-005588,PROD-00897,WH-IN-0879,2025-09-04,2025-09-19,1293,0.68
FCAST-005589,PROD-00799,WH-IN-0542,2025-09-01,2025-10-31,1199,0.98
FCAST-005590,PROD-00568,WH-IN-0563,2025-09-01,2025-09-16,494,0.69
FCAST-005591,PROD-00557,WH-IN-0647,2025-09-05,2025-10-05,1201,0.98
FCAST-005592,PROD-00328,WH-IN-0829,2025-08-30,2025-09-14,559,0.6
FCAST-005593,PROD-00041,WH-IN-0610,2025-08-31,2025-09-15,340,0.64
FCAST-005594,PROD-00790,WH-IN-0444,2025-08-30,2025-09-14,1956,0.99
FCAST-005595,PROD-00357,WH-IN-0925,2025-09-01,2025-09-16,1618,0.6
FCAST-005596,PROD-00595,WH-IN-0458,2025-08-29,2025-09-28,59,0.85
FCAST-005597,PROD-00145,WH-IN-0563,2025-09-02,2025-10-02,1096,0.75
FCAST-005598,PROD-00233,WH-IN-0643,2025-09-05,2025-10-05,1628,0.71
FCAST-005599,PROD-00058,WH-IN-0953,2025-08-30,2025-11-28,945,0.91
FCAST-005600,PROD-00907,WH-IN-0723,2025-09-02,2025-12-01,987,0.98
FCAST-005601,PROD-00083,WH-IN-0424,2025-09-02,2025-12-01,796,0.8
FCAST-005602,PROD-00403,WH-IN-0468,2025-09-03,2025-11-02,260,0.78
FCAST-005603,PROD-00697,WH-IN-0768,2025-08-30,2025-09-14,392,0.98
FCAST-005604,PROD-00708,WH-IN-0794,2025-09-01,2025-11-30,283,0.84
FCAST-005605,PROD-00316,WH-IN-0558,2025-09-02,2025-09-09,1382,0.93
FCAST-005606,PROD-00122,WH-IN-0802,2025-08-31,2025-10-30,540,0.98
FCAST-005607,PROD-00038,WH-IN-0805,2025-09-04,2025-11-03,989,0.88
FCAST-005608,PROD-00686,WH-IN-0837,2025-09-01,2025-11-30,234,0.66
FCAST-005609,PROD-00372,WH-IN-0896,2025-09-02,2025-10-02,493,0.69
FCAST-005610,PROD-00354,WH-IN-0941,2025-09-04,2025-10-04,988,0.97
FCAST-005611,PROD-00937,WH-IN-0074,2025-08-31,2025-11-29,1431,0.95
FCAST-005612,PROD-00491,WH-IN-0243,2025-09-02,2025-09-17,1683,0.65
FCAST-005613,PROD-00425,WH-IN-0948,2025-09-04,2025-09-11,674,0.89
FCAST-005614,PROD-00399,WH-IN-0452,2025-08-30,2025-09-29,1260,0.65
FCAST-005615,PROD-00554,WH-IN-0381,2025-08-30,2025-09-29,965,0.95
FCAST-005616,PROD-00650,WH-IN-0293,2025-08-30,2025-10-29,1877,0.91
FCAST-005617,PROD-00968,WH-IN-0333,2025-08-31,2025-11-29,1447,0.71
FCAST-005618,PROD-00660,WH-IN-0544,2025-09-01,2025-11-30,620,0.64
FCAST-005619,PROD-00663,WH-IN-0938,2025-09-04,2025-09-19,43,0.74
FCAST-005620,PROD-00482,WH-IN-0284,2025-09-04,2025-10-04,1408,0.86
FCAST-005621,PROD-00086,WH-IN-0016,2025-09-01,2025-09-08,358,0.99
FCAST-005622,PROD-00033,WH-IN-0103,2025-09-05,2025-10-05,332,0.93
FCAST-005623,PROD-00095,WH-IN-0853,2025-08-29,2025-09-28,286,0.77
FCAST-005624,PROD-00894,WH-IN-0656,2025-08-30,2025-09-06,1412,0.88
FCAST-005625,PROD-00213,WH-IN-0250,2025-09-05,2025-11-04,133,0.84
FCAST-005626,PROD-00274,WH-IN-0187,2025-08-29,2025-11-27,781,0.63
FCAST-005627,PROD-00770,WH-IN-0759,2025-09-02,2025-09-17,346,0.79
FCAST-005628,PROD-00783,WH-IN-0909,2025-08-31,2025-09-07,1563,0.64
FCAST-005629,PROD-00320,WH-IN-0393,2025-08-31,2025-11-29,655,0.95
FCAST-005630,PROD-00041,WH-IN-0095,2025-09-05,2025-10-05,1386,0.95
FCAST-005631,PROD-00815,WH-IN-0071,2025-09-05,2025-10-05,804,0.76
FCAST-005632,PROD-00755,WH-IN-0271,2025-09-03,2025-11-02,1769,0.89
FCAST-005633,PROD-00634,WH-IN-0433,2025-09-04,2025-09-11,429,0.78
FCAST-005634,PROD-00082,WH-IN-0283,2025-08-29,2025-11-27,1044,0.88
FCAST-005635,PROD-00478,WH-IN-0602,2025-09-05,2025-09-20,1664,0.68
FCAST-005636,PROD-00926,WH-IN-0542,2025-08-29,2025-11-27,1690,0.7
FCAST-005637,PROD-00348,WH-IN-0749,2025-09-05,2025-09-12,725,0.95
FCAST-005638,PROD-00348,WH-IN-0630,2025-08-31,2025-09-30,1538,0.96
FCAST-005639,PROD-00657,WH-IN-0104,2025-09-01,2025-09-08,163,0.98
FCAST-005640,PROD-00644,WH-IN-0566,2025-08-30,2025-09-14,1338,0.73
FCAST-005641,PROD-00809,WH-IN-0598,2025-08-31,2025-11-29,1066,0.91
FCAST-005642,PROD-00294,WH-IN-0520,2025-08-30,2025-11-28,716,0.93
FCAST-005643,PROD-00337,WH-IN-0096,2025-09-01,2025-10-31,13,0.79
FCAST-005644,PROD-00140,WH-IN-0415,2025-08-29,2025-09-05,1930,0.99
FCAST-005645,PROD-01000,WH-IN-0225,2025-09-01,2025-10-01,1101,0.74
FCAST-005646,PROD-00499,WH-IN-0273,2025-09-01,2025-09-08,1489,0.7
FCAST-005647,PROD-00753,WH-IN-0972,2025-09-02,2025-11-01,1410,0.91
FCAST-005648,PROD-00317,WH-IN-0625,2025-08-30,2025-11-28,1151,0.62
FCAST-005649,PROD-00729,WH-IN-0912,2025-09-04,2025-10-04,973,0.96
FCAST-005650,PROD-00792,WH-IN-0019,2025-09-02,2025-10-02,1450,0.85
FCAST-005651,PROD-00340,WH-IN-0625,2025-09-05,2025-12-04,1007,0.87
FCAST-005652,PROD-00886,WH-IN-0892,2025-08-30,2025-09-29,838,0.92
FCAST-005653,PROD-00328,WH-IN-0722,2025-09-01,2025-09-08,505,0.8
FCAST-005654,PROD-00935,WH-IN-0238,2025-09-05,2025-09-20,144,0.84
FCAST-005655,PROD-00421,WH-IN-0660,2025-09-02,2025-09-09,560,0.65
FCAST-005656,PROD-00979,WH-IN-0124,2025-09-04,2025-09-11,1990,0.78
FCAST-005657,PROD-00858,WH-IN-0407,2025-08-29,2025-09-13,1035,0.78
FCAST-005658,PROD-00155,WH-IN-0303,2025-09-03,2025-09-10,1654,0.62
FCAST-005659,PROD-00802,WH-IN-0256,2025-08-31,2025-09-30,742,0.8
FCAST-005660,PROD-00602,WH-IN-0091,2025-08-29,2025-09-13,1904,0.64
FCAST-005661,PROD-00302,WH-IN-0662,2025-08-30,2025-09-06,936,0.61
FCAST-005662,PROD-00185,WH-IN-0138,2025-09-01,2025-10-01,1343,0.77
