sale_id,item_id,warehouse_id,sale_date,quantity_sold,unit_price
SALE-0020652,PROD-00390,WH-IN-0972,2025-04-24,84,4042.13
SALE-0020653,PROD-00095,WH-IN-0536,2025-08-18,24,4848.37
SALE-0020654,PROD-00498,WH-IN-0836,2025-07-08,19,6939.55
SALE-0020655,PROD-00654,WH-IN-0710,2024-10-31,86,3066.75
SALE-0020656,PROD-00865,WH-IN-0041,2025-08-11,4,1474.87
SALE-0020657,PROD-00766,WH-IN-0636,2024-10-22,82,2243.43
SALE-0020658,PROD-00272,WH-IN-0130,2024-12-21,92,10774.97
SALE-0020659,PROD-00256,WH-IN-0930,2025-05-19,64,4487.49
SALE-0020660,PROD-00839,WH-IN-0176,2025-04-05,25,2748.16
SALE-0020661,PROD-00841,WH-IN-0196,2025-03-05,19,1568.25
SALE-0020662,PROD-00542,WH-IN-0986,2025-02-15,78,3712.26
SALE-0020663,PROD-00886,WH-IN-0120,2025-01-15,7,1705.59
SALE-0020664,PROD-00453,WH-IN-0663,2024-12-17,63,3127.08
SALE-0020665,PROD-00325,WH-IN-0700,2024-08-29,70,7967.44
SALE-0020666,PROD-00696,WH-IN-0016,2024-09-13,6,4438.41
SALE-0020667,PROD-00722,WH-IN-0167,2025-05-27,21,9422.71
SALE-0020668,PROD-00094,WH-IN-0293,2025-01-21,73,8051.72
SALE-0020669,PROD-00650,WH-IN-0771,2025-05-21,5,9008.22
SALE-0020670,PROD-00200,WH-IN-0989,2025-03-22,2,7310.55
SALE-0020671,PROD-00340,WH-IN-0375,2025-06-09,63,13290.64
SALE-0020672,PROD-00968,WH-IN-0788,2025-06-04,8,2118.27
SALE-0020673,PROD-00236,WH-IN-0589,2025-08-04,81,2037.62
SALE-0020674,PROD-00682,WH-IN-0873,2025-07-28,82,2505.29
SALE-0020675,PROD-00719,WH-IN-0284,2024-10-24,50,3996.79
SALE-0020676,PROD-00015,WH-IN-0300,2025-05-28,15,1360.61
SALE-0020677,PROD-00688,WH-IN-0907,2025-02-16,46,5496.65
SALE-0020678,PROD-00115,WH-IN-0849,2025-03-12,31,3921.58
SALE-0020679,PROD-00676,WH-IN-0199,2025-04-07,32,10621.61
SALE-0020680,PROD-00740,WH-IN-0935,2025-06-23,44,7616.49
SALE-0020681,PROD-00955,WH-IN-0511,2025-07-02,48,6422.96
SALE-0020682,PROD-00355,WH-IN-0701,2025-04-08,98,3718.97
SALE-0020683,PROD-00749,WH-IN-0004,2025-03-16,78,1582.9
SALE-0020684,PROD-00750,WH-IN-0884,2024-09-07,50,3162.92
SALE-0020685,PROD-00328,WH-IN-0327,2025-01-15,78,3665.84
SALE-0020686,PROD-00419,WH-IN-0411,2024-10-08,20,2146.46
SALE-0020687,PROD-00144,WH-IN-0151,2025-01-03,43,85.36
SALE-0020688,PROD-00263,WH-IN-0567,2024-12-27,15,8270.81
SALE-0020689,PROD-00524,WH-IN-0712,2025-08-02,1,1314.77
SALE-0020690,PROD-00058,WH-IN-0773,2025-04-10,97,4697.66
SALE-0020691,PROD-00741,WH-IN-0365,2025-06-12,34,3406.87
SALE-0020692,PROD-00522,WH-IN-0360,2025-04-10,54,3934.89
SALE-0020693,PROD-00229,WH-IN-0127,2024-11-21,53,7913.61
SALE-0020694,PROD-00189,WH-IN-0612,2024-09-17,56,1090.43
SALE-0020695,PROD-00793,WH-IN-0467,2025-03-04,41,1666.38
SALE-0020696,PROD-00203,WH-IN-0254,2025-06-06,41,6158.66
SALE-0020697,PROD-00052,WH-IN-0880,2024-10-08,50,7661.5
SALE-0020698,PROD-00697,WH-IN-0193,2025-06-28,58,3623.76
SALE-0020699,PROD-00833,WH-IN-0686,2024-10-10,59,4431.18
SALE-0020700,PROD-00318,WH-IN-0880,2024-11-27,94,2086.37
SALE-0020701,PROD-00140,WH-IN-0018,2024-09-22,100,2666.67
SALE-0020702,PROD-00741,WH-IN-0416,2024-09-11,32,4280.79
SALE-0020703,PROD-00027,WH-IN-0063,2024-09-29,49,6974.65
SALE-0020704,PROD-00054,WH-IN-0514,2025-08-10,68,947.46
SALE-0020705,PROD-00803,WH-IN-0588,2024-09-02,58,484.53
SALE-0020706,PROD-00977,WH-IN-0120,2024-09-03,79,5338.46
SALE-0020707,PROD-00625,WH-IN-0519,2024-09-28,82,4185.38
SALE-0020708,PROD-00198,WH-IN-0518,2025-07-23,99,3437.91
SALE-0020709,PROD-00481,WH-IN-0207,2024-11-14,30,5840.27
SALE-0020710,PROD-00637,WH-IN-0414,2025-05-30,55,805.17
SALE-0020711,PROD-00773,WH-IN-0758,2025-08-08,64,9892.86
SALE-0020712,PROD-00202,WH-IN-0263,2025-06-24,41,5219.74
SALE-0020713,PROD-00521,WH-IN-0142,2025-07-27,40,12225.75
SALE-0020714,PROD-00537,WH-IN-0469,2025-04-08,95,1059.64
SALE-0020715,PROD-00709,WH-IN-0995,2025-08-14,99,3440.56
SALE-0020716,PROD-00005,WH-IN-0643,2024-10-07,46,8419.91
SALE-0020717,PROD-00683,WH-IN-0117,2024-10-15,92,9999.55
SALE-0020718,PROD-00906,WH-IN-0522,2025-01-29,37,222.96
SALE-0020719,PROD-00575,WH-IN-0219,2025-05-09,62,3162.84
SALE-0020720,PROD-00793,WH-IN-0212,2024-10-17,51,2945.73
SALE-0020721,PROD-00084,WH-IN-0138,2025-08-16,58,11167.7
SALE-0020722,PROD-00399,WH-IN-0249,2024-08-29,62,10114.0
SALE-0020723,PROD-00001,WH-IN-0136,2025-08-04,84,6083.28
SALE-0020724,PROD-00646,WH-IN-0053,2025-02-08,92,11847.85
SALE-0020725,PROD-00828,WH-IN-0891,2025-03-02,31,6607.21
SALE-0020726,PROD-00090,WH-IN-0901,2025-04-25,62,2549.74
SALE-0020727,PROD-00465,WH-IN-0865,2024-11-30,31,648.33
SALE-0020728,PROD-00749,WH-IN-0520,2025-02-17,28,1044.61
SALE-0020729,PROD-00479,WH-IN-0790,2025-07-19,77,288.69
SALE-0020730,PROD-00353,WH-IN-0289,2025-01-24,44,3547.46
SALE-0020731,PROD-00198,WH-IN-0886,2024-12-14,19,6153.47
SALE-0020732,PROD-00887,WH-IN-0994,2025-06-18,62,3065.25
SALE-0020733,PROD-00711,WH-IN-0734,2025-03-04,80,5587.88
SALE-0020734,PROD-00918,WH-IN-0048,2025-03-22,75,6404.52
SALE-0020735,PROD-00618,WH-IN-0602,2025-07-16,42,8159.5
SALE-0020736,PROD-00875,WH-IN-0789,2025-04-06,79,5423.55
SALE-0020737,PROD-00696,WH-IN-0096,2025-03-06,64,2875.98
SALE-0020738,PROD-00987,WH-IN-0535,2025-05-20,63,4586.98
SALE-0020739,PROD-00524,WH-IN-0107,2024-09-21,8,914.46
SALE-0020740,PROD-00944,WH-IN-0081,2024-09-10,8,1046.81
SALE-0020741,PROD-00995,WH-IN-0030,2025-01-16,76,544.79
SALE-0020742,PROD-00525,WH-IN-0331,2025-02-16,79,8297.03
SALE-0020743,PROD-00582,WH-IN-0661,2025-04-23,6,14403.44
SALE-0020744,PROD-00667,WH-IN-0728,2025-05-01,88,636.29
SALE-0020745,PROD-00880,WH-IN-0699,2025-06-26,65,10040.29
SALE-0020746,PROD-00205,WH-IN-0342,2025-04-05,90,2867.37
SALE-0020747,PROD-00091,WH-IN-0741,2024-10-20,43,8233.12
SALE-0020748,PROD-00195,WH-IN-0468,2025-05-11,49,7136.97
SALE-0020749,PROD-00263,WH-IN-0343,2024-09-08,5,6968.28
SALE-0020750,PROD-00040,WH-IN-0072,2024-09-26,60,9355.1
SALE-0020751,PROD-00871,WH-IN-0482,2024-11-01,65,4943.73
SALE-0020752,PROD-00219,WH-IN-0977,2025-07-04,39,5370.5
SALE-0020753,PROD-00041,WH-IN-0665,2025-03-11,87,4780.0
SALE-0020754,PROD-00341,WH-IN-0293,2025-02-24,69,2515.69
SALE-0020755,PROD-00981,WH-IN-0946,2025-02-28,52,1379.43
SALE-0020756,PROD-00428,WH-IN-0907,2025-05-10,35,14278.29
SALE-0020757,PROD-00868,WH-IN-0641,2025-02-10,32,2541.06
SALE-0020758,PROD-00729,WH-IN-0505,2025-02-15,40,5730.97
SALE-0020759,PROD-00513,WH-IN-0128,2025-07-15,59,6761.97
SALE-0020760,PROD-00007,WH-IN-0461,2024-11-29,90,438.73
SALE-0020761,PROD-00652,WH-IN-0461,2024-12-29,43,4768.48
SALE-0020762,PROD-00242,WH-IN-0234,2025-06-22,66,4392.85
SALE-0020763,PROD-00019,WH-IN-0444,2025-04-16,97,5566.2
SALE-0020764,PROD-00159,WH-IN-0620,2024-11-27,10,4437.69
SALE-0020765,PROD-00602,WH-IN-0144,2025-07-22,98,3909.34
SALE-0020766,PROD-00942,WH-IN-0477,2025-01-21,23,6751.1
SALE-0020767,PROD-00847,WH-IN-0920,2024-12-26,63,14277.71
SALE-0020768,PROD-00624,WH-IN-0846,2025-05-02,37,5841.99
SALE-0020769,PROD-00429,WH-IN-0815,2025-01-15,71,8304.82
SALE-0020770,PROD-00823,WH-IN-0727,2025-07-29,98,8515.5
SALE-0020771,PROD-00042,WH-IN-0453,2025-08-16,88,4374.37
SALE-0020772,PROD-00530,WH-IN-0490,2025-01-27,14,10712.07
SALE-0020773,PROD-00106,WH-IN-0280,2024-10-02,83,6566.33
SALE-0020774,PROD-00209,WH-IN-0022,2024-10-16,10,8962.02
SALE-0020775,PROD-00504,WH-IN-0499,2025-03-17,46,4838.65
SALE-0020776,PROD-00563,WH-IN-0828,2025-05-17,29,1806.43
SALE-0020777,PROD-00321,WH-IN-0342,2024-09-03,96,9778.67
SALE-0020778,PROD-00818,WH-IN-0044,2025-05-09,27,3510.8
SALE-0020779,PROD-00981,WH-IN-0833,2025-08-19,19,1333.99
SALE-0020780,PROD-00056,WH-IN-0605,2024-12-15,37,228.0
SALE-0020781,PROD-00410,WH-IN-0501,2025-01-15,39,3097.03
SALE-0020782,PROD-00076,WH-IN-0874,2024-11-25,3,5543.27
SALE-0020783,PROD-00702,WH-IN-0574,2025-03-05,81,460.86
SALE-0020784,PROD-00244,WH-IN-0794,2024-09-09,61,4071.42
SALE-0020785,PROD-00201,WH-IN-0677,2025-05-03,83,8995.98
SALE-0020786,PROD-00200,WH-IN-0155,2025-07-13,4,10158.75
SALE-0020787,PROD-00082,WH-IN-0168,2024-10-24,51,12168.11
SALE-0020788,PROD-00114,WH-IN-0649,2025-01-23,100,6388.11
SALE-0020789,PROD-00300,WH-IN-0864,2024-12-18,31,6171.18
SALE-0020790,PROD-00838,WH-IN-0681,2024-09-08,89,4905.44
SALE-0020791,PROD-00026,WH-IN-0791,2025-08-14,64,761.67
SALE-0020792,PROD-00306,WH-IN-0536,2025-06-13,50,2025.62
SALE-0020793,PROD-00388,WH-IN-0890,2024-11-25,100,6962.91
SALE-0020794,PROD-00261,WH-IN-0914,2025-06-18,63,3560.91
SALE-0020795,PROD-00883,WH-IN-0781,2025-08-13,88,7887.06
SALE-0020796,PROD-00959,WH-IN-0029,2025-08-27,30,154.41
SALE-0020797,PROD-00432,WH-IN-0306,2024-11-21,82,845.4
SALE-0020798,PROD-00232,WH-IN-0371,2024-12-02,45,5659.57
SALE-0020799,PROD-00099,WH-IN-0408,2024-09-11,96,12337.67
SALE-0020800,PROD-00562,WH-IN-0765,2025-06-04,51,392.31
SALE-0020801,PROD-00061,WH-IN-0123,2024-10-14,33,2459.54
SALE-0020802,PROD-00672,WH-IN-0165,2025-04-05,80,158.63
SALE-0020803,PROD-00863,WH-IN-0229,2024-09-25,10,11766.09
SALE-0020804,PROD-00678,WH-IN-0286,2024-09-02,38,7107.34
SALE-0020805,PROD-00715,WH-IN-0109,2024-12-15,20,1760.67
SALE-0020806,PROD-00481,WH-IN-0797,2024-09-18,99,6220.34
SALE-0020807,PROD-00208,WH-IN-0120,2025-07-05,24,726.52
SALE-0020808,PROD-00440,WH-IN-0404,2024-11-19,86,9529.02
SALE-0020809,PROD-00051,WH-IN-0903,2025-06-25,83,792.65
SALE-0020810,PROD-00762,WH-IN-0856,2025-04-03,50,7844.15
SALE-0020811,PROD-00319,WH-IN-0961,2024-10-25,62,1971.47
SALE-0020812,PROD-00964,WH-IN-0990,2024-12-31,27,4985.5
SALE-0020813,PROD-00407,WH-IN-0290,2025-04-03,95,3501.09
SALE-0020814,PROD-00860,WH-IN-0982,2025-05-09,9,4440.34
SALE-0020815,PROD-00809,WH-IN-0576,2024-11-20,41,1408.47
SALE-0020816,PROD-00160,WH-IN-0875,2025-07-07,90,3353.28
SALE-0020817,PROD-00433,WH-IN-0270,2024-09-10,57,1804.61
SALE-0020818,PROD-00276,WH-IN-0219,2025-02-27,99,5694.63
SALE-0020819,PROD-00263,WH-IN-0188,2024-10-10,92,8368.02
SALE-0020820,PROD-00749,WH-IN-0915,2025-01-20,74,1350.49
SALE-0020821,PROD-00824,WH-IN-0413,2024-12-31,92,5460.41
SALE-0020822,PROD-00793,WH-IN-0359,2025-03-17,29,2119.49
SALE-0020823,PROD-00109,WH-IN-0061,2024-10-29,60,1003.25
SALE-0020824,PROD-00333,WH-IN-0063,2024-08-29,21,5184.65
SALE-0020825,PROD-00591,WH-IN-0271,2025-03-21,6,5284.29
SALE-0020826,PROD-00349,WH-IN-0071,2024-12-27,25,6579.06
SALE-0020827,PROD-00675,WH-IN-0027,2025-04-19,40,1240.2
SALE-0020828,PROD-00964,WH-IN-0265,2025-03-04,43,6049.97
SALE-0020829,PROD-00680,WH-IN-0993,2025-03-01,68,6479.94
SALE-0020830,PROD-00168,WH-IN-0373,2025-05-06,47,3829.51
SALE-0020831,PROD-00496,WH-IN-0995,2024-09-29,84,1668.71
SALE-0020832,PROD-00033,WH-IN-0273,2024-10-26,97,1525.76
SALE-0020833,PROD-00287,WH-IN-0507,2024-12-11,93,6703.96
SALE-0020834,PROD-00004,WH-IN-0652,2025-06-04,63,2886.21
SALE-0020835,PROD-00807,WH-IN-0992,2025-01-23,3,8657.93
SALE-0020836,PROD-00336,WH-IN-0805,2025-04-15,20,1693.79
SALE-0020837,PROD-00321,WH-IN-0021,2024-10-18,19,7619.56
SALE-0020838,PROD-00134,WH-IN-0582,2025-06-18,58,1640.02
SALE-0020839,PROD-00696,WH-IN-0951,2024-12-12,82,5214.34
SALE-0020840,PROD-00309,WH-IN-0519,2024-10-27,62,6403.66
SALE-0020841,PROD-00053,WH-IN-0615,2025-07-25,29,4924.98
SALE-0020842,PROD-00278,WH-IN-0652,2025-02-13,96,60.89
SALE-0020843,PROD-00665,WH-IN-0476,2024-08-31,42,9854.89
SALE-0020844,PROD-00101,WH-IN-0945,2025-04-17,94,9476.57
SALE-0020845,PROD-00210,WH-IN-0725,2025-07-18,27,8730.62
SALE-0020846,PROD-00349,WH-IN-0538,2025-05-11,98,5499.24
SALE-0020847,PROD-00742,WH-IN-0597,2025-04-23,72,8987.53
SALE-0020848,PROD-00579,WH-IN-0602,2025-08-28,38,13002.89
SALE-0020849,PROD-00345,WH-IN-0890,2025-03-30,75,5581.51
SALE-0020850,PROD-00245,WH-IN-0384,2024-11-15,67,2001.22
SALE-0020851,PROD-00782,WH-IN-0189,2025-04-06,26,1351.44
SALE-0020852,PROD-00554,WH-IN-0298,2025-06-22,43,9413.42
SALE-0020853,PROD-00773,WH-IN-0591,2025-01-05,77,7806.88
SALE-0020854,PROD-00704,WH-IN-0812,2025-05-06,92,6429.45
SALE-0020855,PROD-00757,WH-IN-0923,2025-04-23,79,6446.13
SALE-0020856,PROD-00847,WH-IN-0717,2025-08-18,82,10321.45
SALE-0020857,PROD-00985,WH-IN-0343,2025-08-22,85,7529.74
SALE-0020858,PROD-00091,WH-IN-0539,2025-01-12,33,6103.91
SALE-0020859,PROD-00894,WH-IN-0114,2025-07-19,16,12893.82
SALE-0020860,PROD-00238,WH-IN-0862,2024-12-03,82,1996.92
SALE-0020861,PROD-00117,WH-IN-0790,2025-05-13,30,3823.06
SALE-0020862,PROD-00058,WH-IN-0071,2025-05-22,36,4720.02
SALE-0020863,PROD-00030,WH-IN-0847,2025-01-22,86,6527.21
SALE-0020864,PROD-00782,WH-IN-0557,2025-08-29,59,1817.35
SALE-0020865,PROD-00927,WH-IN-0736,2025-07-30,28,90.1
SALE-0020866,PROD-00724,WH-IN-0827,2025-05-21,93,6617.65
SALE-0020867,PROD-00292,WH-IN-0849,2025-02-21,99,9740.39
SALE-0020868,PROD-00912,WH-IN-0547,2025-07-05,87,5487.64
SALE-0020869,PROD-00866,WH-IN-0687,2025-08-10,88,666.06
SALE-0020870,PROD-00024,WH-IN-0128,2025-06-11,5,9444.31
SALE-0020871,PROD-00295,WH-IN-0645,2025-07-05,9,4996.44
SALE-0020872,PROD-00733,WH-IN-0860,2025-04-24,92,1740.02
SALE-0020873,PROD-00471,WH-IN-0479,2024-12-11,48,984.92
SALE-0020874,PROD-00922,WH-IN-0115,2024-12-09,10,7822.4
SALE-0020875,PROD-00660,WH-IN-0122,2025-05-19,38,7238.18
SALE-0020876,PROD-00785,WH-IN-0985,2025-07-19,82,4812.72
SALE-0020877,PROD-00749,WH-IN-0375,2025-03-27,52,1428.14
SALE-0020878,PROD-00448,WH-IN-0372,2025-05-08,50,9006.85
SALE-0020879,PROD-00987,WH-IN-0012,2025-02-03,23,2800.86
SALE-0020880,PROD-00824,WH-IN-0395,2024-12-18,68,7736.55
SALE-0020881,PROD-00712,WH-IN-0586,2025-01-22,39,6290.88
SALE-0020882,PROD-00204,WH-IN-0182,2025-01-03,55,6483.92
SALE-0020883,PROD-00274,WH-IN-0103,2024-09-24,91,8087.33
SALE-0020884,PROD-00436,WH-IN-0362,2024-11-08,52,10906.64
SALE-0020885,PROD-00264,WH-IN-0022,2024-12-01,70,5917.04
SALE-0020886,PROD-00497,WH-IN-0622,2024-12-17,79,9558.89
SALE-0020887,PROD-00610,WH-IN-0205,2024-09-04,13,8976.17
SALE-0020888,PROD-00424,WH-IN-0653,2024-10-13,100,1540.21
SALE-0020889,PROD-00152,WH-IN-0751,2024-11-01,55,2788.63
SALE-0020890,PROD-00501,WH-IN-0159,2025-04-28,73,5814.27
SALE-0020891,PROD-00270,WH-IN-0074,2025-01-30,41,5226.81
SALE-0020892,PROD-00418,WH-IN-0540,2024-11-08,55,4483.37
SALE-0020893,PROD-00166,WH-IN-0832,2024-11-10,94,9958.8
SALE-0020894,PROD-00044,WH-IN-0625,2025-05-04,43,519.77
SALE-0020895,PROD-00505,WH-IN-0579,2025-06-12,47,6147.84
SALE-0020896,PROD-00995,WH-IN-0584,2024-11-26,35,376.78
SALE-0020897,PROD-00469,WH-IN-0498,2024-09-27,31,77.46
SALE-0020898,PROD-00091,WH-IN-0091,2024-10-06,96,9236.05
SALE-0020899,PROD-00896,WH-IN-0322,2025-08-01,28,6635.96
SALE-0020900,PROD-00549,WH-IN-0002,2025-02-27,26,3376.61
SALE-0020901,PROD-00121,WH-IN-0101,2024-10-17,47,1243.91
SALE-0020902,PROD-00426,WH-IN-0630,2025-06-07,44,3721.33
SALE-0020903,PROD-00606,WH-IN-0217,2025-07-12,26,2565.51
SALE-0020904,PROD-00806,WH-IN-0350,2025-05-24,29,1950.13
SALE-0020905,PROD-00967,WH-IN-0854,2025-01-10,82,10114.46
SALE-0020906,PROD-00336,WH-IN-0339,2024-10-02,92,2107.4
SALE-0020907,PROD-00724,WH-IN-0110,2024-09-08,50,5506.58
SALE-0020908,PROD-00612,WH-IN-0031,2024-10-08,2,2312.13
SALE-0020909,PROD-00851,WH-IN-0898,2024-12-30,8,5251.41
SALE-0020910,PROD-00428,WH-IN-0498,2025-02-19,44,8198.24
SALE-0020911,PROD-00429,WH-IN-0205,2025-08-04,1,12279.87
SALE-0020912,PROD-00214,WH-IN-0238,2025-07-14,35,6187.63
SALE-0020913,PROD-00782,WH-IN-0564,2025-08-13,76,1087.07
SALE-0020914,PROD-00767,WH-IN-0587,2024-09-19,17,5024.42
SALE-0020915,PROD-00971,WH-IN-0152,2024-11-05,75,1348.69
SALE-0020916,PROD-00176,WH-IN-0069,2025-04-30,83,1263.65
SALE-0020917,PROD-00530,WH-IN-0140,2025-02-21,10,10905.32
SALE-0020918,PROD-00301,WH-IN-0656,2024-09-14,40,5606.38
SALE-0020919,PROD-00646,WH-IN-0043,2025-06-25,54,8943.88
SALE-0020920,PROD-00677,WH-IN-0934,2024-09-02,94,6308.08
SALE-0020921,PROD-00418,WH-IN-0342,2024-10-10,19,6256.47
SALE-0020922,PROD-00978,WH-IN-0423,2025-03-10,46,7594.4
SALE-0020923,PROD-00832,WH-IN-0981,2025-02-04,68,9455.53
SALE-0020924,PROD-00205,WH-IN-0827,2025-04-09,86,3338.04
SALE-0020925,PROD-00683,WH-IN-0777,2024-09-05,38,11058.92
SALE-0020926,PROD-00638,WH-IN-0502,2024-11-11,78,2427.24
SALE-0020927,PROD-00782,WH-IN-0906,2025-03-17,76,949.07
SALE-0020928,PROD-00475,WH-IN-0727,2025-06-20,56,1765.15
SALE-0020929,PROD-00516,WH-IN-0824,2024-10-01,26,5269.44
SALE-0020930,PROD-00429,WH-IN-0042,2025-08-12,83,11027.63
SALE-0020931,PROD-00325,WH-IN-0567,2025-06-05,36,5094.16
SALE-0020932,PROD-00543,WH-IN-0789,2025-03-09,1,10331.73
SALE-0020933,PROD-00038,WH-IN-0515,2024-10-27,4,11222.14
SALE-0020934,PROD-00102,WH-IN-0381,2025-02-03,99,6413.27
SALE-0020935,PROD-00699,WH-IN-0054,2025-05-11,33,2998.48
SALE-0020936,PROD-00459,WH-IN-0560,2025-07-11,36,4544.75
SALE-0020937,PROD-00550,WH-IN-0322,2025-01-27,25,12260.53
SALE-0020938,PROD-00204,WH-IN-0763,2025-05-29,96,7463.71
SALE-0020939,PROD-00896,WH-IN-0613,2025-03-12,100,6381.97
SALE-0020940,PROD-00055,WH-IN-0298,2025-06-24,38,4782.07
SALE-0020941,PROD-00821,WH-IN-0528,2025-05-01,10,2277.68
SALE-0020942,PROD-00286,WH-IN-0155,2025-08-25,33,4656.9
SALE-0020943,PROD-00337,WH-IN-0303,2025-05-13,14,13382.79
SALE-0020944,PROD-00281,WH-IN-0668,2025-04-06,11,7173.33
SALE-0020945,PROD-00077,WH-IN-0437,2025-06-04,63,3340.56
SALE-0020946,PROD-00102,WH-IN-0191,2025-04-10,9,7978.38
SALE-0020947,PROD-00083,WH-IN-0267,2025-03-13,56,2513.79
SALE-0020948,PROD-00978,WH-IN-0920,2025-02-14,78,8446.63
SALE-0020949,PROD-00720,WH-IN-0622,2025-08-11,54,703.62
SALE-0020950,PROD-00295,WH-IN-0463,2025-07-04,12,3263.36
SALE-0020951,PROD-00537,WH-IN-0049,2025-08-07,57,835.77
SALE-0020952,PROD-00039,WH-IN-0596,2025-06-26,24,4137.13
SALE-0020953,PROD-00701,WH-IN-0465,2025-05-25,97,4748.69
SALE-0020954,PROD-00752,WH-IN-0259,2024-11-18,19,5202.97
SALE-0020955,PROD-00228,WH-IN-0642,2025-08-01,96,5212.34
SALE-0020956,PROD-00206,WH-IN-0436,2024-10-01,66,449.97
SALE-0020957,PROD-00665,WH-IN-0324,2025-02-14,17,8414.51
SALE-0020958,PROD-00851,WH-IN-0162,2025-01-23,73,5599.63
SALE-0020959,PROD-00885,WH-IN-0805,2025-02-14,62,11670.39
SALE-0020960,PROD-00790,WH-IN-0650,2025-07-02,18,4731.62
SALE-0020961,PROD-00967,WH-IN-0444,2025-01-24,90,9161.54
SALE-0020962,PROD-00465,WH-IN-0872,2024-11-15,22,1026.81
SALE-0020963,PROD-00492,WH-IN-0330,2024-11-30,73,2640.22
SALE-0020964,PROD-00583,WH-IN-0407,2025-07-14,38,8066.95
SALE-0020965,PROD-00453,WH-IN-0895,2024-10-22,87,5952.26
SALE-0020966,PROD-00374,WH-IN-0829,2025-05-09,48,10833.79
SALE-0020967,PROD-00803,WH-IN-0506,2025-07-19,86,688.88
SALE-0020968,PROD-00192,WH-IN-1000,2025-04-11,37,10524.26
SALE-0020969,PROD-00892,WH-IN-0064,2024-12-04,91,13039.46
SALE-0020970,PROD-00662,WH-IN-0688,2024-11-05,46,2785.54
SALE-0020971,PROD-00435,WH-IN-0459,2025-05-30,51,7240.82
SALE-0020972,PROD-00700,WH-IN-0865,2025-01-22,60,3633.9
SALE-0020973,PROD-00324,WH-IN-0254,2025-05-26,52,6046.95
SALE-0020974,PROD-00813,WH-IN-0582,2025-05-04,92,6584.79
SALE-0020975,PROD-00100,WH-IN-0394,2025-06-05,94,1060.08
SALE-0020976,PROD-00961,WH-IN-0045,2025-03-31,31,6715.79
SALE-0020977,PROD-00798,WH-IN-0209,2025-01-29,69,9885.59
SALE-0020978,PROD-00628,WH-IN-0524,2024-12-09,88,10602.31
SALE-0020979,PROD-00691,WH-IN-0003,2025-04-25,86,1457.51
SALE-0020980,PROD-00249,WH-IN-0259,2024-10-19,23,10781.92
SALE-0020981,PROD-00953,WH-IN-0679,2024-12-28,9,1944.54
SALE-0020982,PROD-00348,WH-IN-0221,2025-04-07,68,7652.26
SALE-0020983,PROD-00465,WH-IN-0756,2024-12-22,6,1040.21
SALE-0020984,PROD-00881,WH-IN-0993,2025-07-22,82,6521.45
SALE-0020985,PROD-00202,WH-IN-0360,2025-05-16,45,9048.26
SALE-0020986,PROD-00373,WH-IN-0269,2024-12-17,66,6076.98
SALE-0020987,PROD-00157,WH-IN-0531,2025-03-08,43,1156.67
SALE-0020988,PROD-00400,WH-IN-0580,2025-08-01,38,12237.99
SALE-0020989,PROD-00613,WH-IN-0741,2024-09-05,43,3235.41
SALE-0020990,PROD-00192,WH-IN-0690,2025-03-08,54,12477.54
SALE-0020991,PROD-00542,WH-IN-0557,2025-03-29,83,4293.06
SALE-0020992,PROD-00479,WH-IN-0509,2025-06-21,27,401.72
SALE-0020993,PROD-00894,WH-IN-0075,2025-06-29,6,14028.21
SALE-0020994,PROD-00248,WH-IN-0323,2025-07-15,61,5553.2
SALE-0020995,PROD-00943,WH-IN-0197,2024-10-27,96,6250.05
SALE-0020996,PROD-00951,WH-IN-0082,2025-06-05,78,9288.7
SALE-0020997,PROD-00806,WH-IN-0853,2025-04-04,84,1353.53
SALE-0020998,PROD-00203,WH-IN-0503,2025-05-11,27,7743.21
SALE-0020999,PROD-00192,WH-IN-0207,2025-05-09,76,7398.95
SALE-0021000,PROD-00457,WH-IN-0206,2024-10-26,32,7327.29
SALE-0021001,PROD-00008,WH-IN-0652,2025-08-08,26,480.99
SALE-0021002,PROD-00392,WH-IN-0941,2025-08-26,52,2588.96
SALE-0021003,PROD-00382,WH-IN-0086,2025-08-23,8,7552.06
SALE-0021004,PROD-00599,WH-IN-0478,2024-09-19,91,3558.78
SALE-0021005,PROD-00998,WH-IN-0616,2025-08-28,14,2372.84
SALE-0021006,PROD-00476,WH-IN-0489,2025-07-09,83,6107.22
SALE-0021007,PROD-00311,WH-IN-0234,2025-01-11,33,13698.89
SALE-0021008,PROD-00344,WH-IN-0794,2025-01-09,26,7739.17
SALE-0021009,PROD-00031,WH-IN-0160,2025-04-14,48,9092.34
SALE-0021010,PROD-00150,WH-IN-0730,2025-05-06,64,3257.22
SALE-0021011,PROD-00257,WH-IN-0739,2025-07-02,22,5045.77
SALE-0021012,PROD-00482,WH-IN-0383,2025-07-15,75,1274.72
SALE-0021013,PROD-00636,WH-IN-0951,2025-03-31,3,521.33
SALE-0021014,PROD-00183,WH-IN-0945,2024-08-29,74,9840.66
SALE-0021015,PROD-00667,WH-IN-0565,2025-07-29,94,505.35
SALE-0021016,PROD-00869,WH-IN-0405,2025-06-29,73,243.94
SALE-0021017,PROD-00781,WH-IN-0274,2024-09-08,8,8881.15
SALE-0021018,PROD-00836,WH-IN-0799,2025-08-04,34,1951.97
SALE-0021019,PROD-00219,WH-IN-0505,2025-05-07,73,4864.85
