confirmation_id,item_id,quantity,source_warehouse_id,destination_warehouse_id,schedule_date,estimated_arrival_date,status
RSTK-001225,PROD-00945,946,WH-IN-0743,WH-IN-0266,2025-08-30 19:59:12,2025-09-05 19:59:12,Delivered
RSTK-001226,PROD-00229,166,WH-IN-0153,WH-IN-0035,2025-09-02 19:59:12,2025-09-09 19:59:12,Cancelled
RSTK-001227,PROD-00414,825,WH-IN-0811,WH-IN-0730,2025-09-02 19:59:12,2025-09-05 19:59:12,Scheduled
RSTK-001228,PROD-00126,279,WH-IN-0477,WH-IN-0679,2025-09-02 19:59:12,2025-09-07 19:59:12,Scheduled
RSTK-001229,PROD-00227,809,WH-IN-0307,WH-IN-0037,2025-09-02 19:59:12,2025-09-12 19:59:12,In Transit
RSTK-001230,PROD-00333,806,WH-IN-0041,WH-IN-0414,2025-08-30 19:59:12,2025-09-08 19:59:12,Scheduled
RSTK-001231,PROD-00372,931,WH-IN-0151,WH-IN-0868,2025-09-10 19:59:12,2025-09-20 19:59:12,In Transit
RSTK-001232,PROD-00681,977,WH-IN-0203,WH-IN-0371,2025-08-31 19:59:12,2025-09-04 19:59:12,Delivered
RSTK-001233,PROD-00720,946,WH-IN-0870,WH-IN-0900,2025-09-12 19:59:12,2025-09-15 19:59:12,Scheduled
RSTK-001234,PROD-00008,229,WH-IN-0417,WH-IN-0743,2025-08-31 19:59:12,2025-09-04 19:59:12,Scheduled
RSTK-001235,PROD-00441,263,WH-IN-0940,WH-IN-0076,2025-09-12 19:59:12,2025-09-14 19:59:12,Scheduled
RSTK-001236,PROD-00295,512,WH-IN-0898,WH-IN-0868,2025-09-02 19:59:12,2025-09-11 19:59:12,In Transit
RSTK-001237,PROD-00377,889,WH-IN-0919,WH-IN-0303,2025-09-07 19:59:12,2025-09-10 19:59:12,Scheduled
RSTK-001238,PROD-00226,161,WH-IN-0665,WH-IN-0483,2025-09-02 19:59:12,2025-09-07 19:59:12,In Transit
RSTK-001239,PROD-00586,963,WH-IN-0712,WH-IN-0717,2025-09-10 19:59:12,2025-09-14 19:59:12,In Transit
RSTK-001240,PROD-00883,324,WH-IN-0134,WH-IN-0770,2025-09-03 19:59:12,2025-09-04 19:59:12,Delivered
RSTK-001241,PROD-00664,658,WH-IN-0703,WH-IN-0336,2025-09-10 19:59:12,2025-09-16 19:59:12,Delivered
RSTK-001242,PROD-00832,770,WH-IN-0250,WH-IN-0375,2025-09-11 19:59:12,2025-09-19 19:59:12,Cancelled
RSTK-001243,PROD-00863,106,WH-IN-0235,WH-IN-0835,2025-09-04 19:59:12,2025-09-10 19:59:12,In Transit
RSTK-001244,PROD-00141,117,WH-IN-0465,WH-IN-0009,2025-08-31 19:59:12,2025-09-08 19:59:12,In Transit
RSTK-001245,PROD-00194,609,WH-IN-0710,WH-IN-0652,2025-09-05 19:59:12,2025-09-10 19:59:12,Delivered
RSTK-001246,PROD-00602,528,WH-IN-0863,WH-IN-0539,2025-09-07 19:59:12,2025-09-11 19:59:12,Delivered
RSTK-001247,PROD-00133,630,WH-IN-0042,WH-IN-0955,2025-09-02 19:59:12,2025-09-12 19:59:12,Scheduled
RSTK-001248,PROD-00960,867,WH-IN-0774,WH-IN-0050,2025-08-31 19:59:12,2025-09-04 19:59:12,Scheduled
RSTK-001249,PROD-00977,211,WH-IN-0002,WH-IN-0685,2025-09-10 19:59:12,2025-09-11 19:59:12,In Transit
RSTK-001250,PROD-00911,212,WH-IN-0830,WH-IN-0575,2025-08-30 19:59:12,2025-09-03 19:59:12,In Transit
RSTK-001251,PROD-00115,564,WH-IN-0133,WH-IN-0957,2025-09-11 19:59:12,2025-09-12 19:59:12,Cancelled
RSTK-001252,PROD-00149,581,WH-IN-0252,WH-IN-0658,2025-09-03 19:59:12,2025-09-06 19:59:12,Delivered
RSTK-001253,PROD-00896,690,WH-IN-0911,WH-IN-0728,2025-08-31 19:59:12,2025-09-03 19:59:12,Scheduled
RSTK-001254,PROD-00049,482,WH-IN-0888,WH-IN-0602,2025-09-01 19:59:12,2025-09-04 19:59:12,Delivered
RSTK-001255,PROD-00865,157,WH-IN-0050,WH-IN-0916,2025-09-03 19:59:12,2025-09-04 19:59:12,Scheduled
RSTK-001256,PROD-00219,101,WH-IN-0511,WH-IN-0431,2025-09-05 19:59:12,2025-09-12 19:59:12,Delivered
RSTK-001257,PROD-00785,664,WH-IN-0880,WH-IN-0125,2025-09-05 19:59:12,2025-09-08 19:59:12,Scheduled
RSTK-001258,PROD-00647,124,WH-IN-0452,WH-IN-0407,2025-08-30 19:59:12,2025-09-03 19:59:12,In Transit
RSTK-001259,PROD-00448,60,WH-IN-0697,WH-IN-0390,2025-09-06 19:59:12,2025-09-16 19:59:12,Scheduled
RSTK-001260,PROD-00307,184,WH-IN-0768,WH-IN-0946,2025-09-11 19:59:12,2025-09-12 19:59:12,Delivered
RSTK-001261,PROD-00114,974,WH-IN-0298,WH-IN-0853,2025-09-04 19:59:12,2025-09-11 19:59:12,In Transit
RSTK-001262,PROD-00467,315,WH-IN-0965,WH-IN-0932,2025-09-04 19:59:12,2025-09-05 19:59:12,Delivered
RSTK-001263,PROD-00942,856,WH-IN-0122,WH-IN-0001,2025-09-10 19:59:12,2025-09-16 19:59:12,In Transit
RSTK-001264,PROD-00898,670,WH-IN-0263,WH-IN-0233,2025-09-05 19:59:12,2025-09-08 19:59:12,In Transit
RSTK-001265,PROD-00224,982,WH-IN-0967,WH-IN-0518,2025-09-12 19:59:12,2025-09-21 19:59:12,In Transit
RSTK-001266,PROD-00468,529,WH-IN-0820,WH-IN-0087,2025-09-10 19:59:12,2025-09-11 19:59:12,Cancelled
RSTK-001267,PROD-00554,203,WH-IN-0923,WH-IN-0011,2025-09-08 19:59:12,2025-09-09 19:59:12,Delivered
RSTK-001268,PROD-00468,305,WH-IN-0711,WH-IN-0269,2025-09-05 19:59:12,2025-09-11 19:59:12,Scheduled
RSTK-001269,PROD-00369,949,WH-IN-0530,WH-IN-0657,2025-09-10 19:59:12,2025-09-18 19:59:12,Scheduled
RSTK-001270,PROD-00436,61,WH-IN-0995,WH-IN-0216,2025-09-08 19:59:12,2025-09-18 19:59:12,Delivered
RSTK-001271,PROD-00865,361,WH-IN-0087,WH-IN-0462,2025-09-12 19:59:12,2025-09-21 19:59:12,Scheduled
RSTK-001272,PROD-00303,742,WH-IN-0270,WH-IN-0764,2025-09-06 19:59:12,2025-09-09 19:59:12,In Transit
RSTK-001273,PROD-00818,107,WH-IN-0172,WH-IN-0777,2025-09-08 19:59:12,2025-09-10 19:59:12,In Transit
RSTK-001274,PROD-00781,108,WH-IN-0016,WH-IN-0298,2025-09-10 19:59:12,2025-09-11 19:59:12,Scheduled
RSTK-001275,PROD-00845,732,WH-IN-0369,WH-IN-0601,2025-09-01 19:59:12,2025-09-09 19:59:12,Delivered
RSTK-001276,PROD-00048,414,WH-IN-0724,WH-IN-0709,2025-09-04 19:59:12,2025-09-12 19:59:12,Cancelled
RSTK-001277,PROD-00293,456,WH-IN-0867,WH-IN-0659,2025-09-05 19:59:12,2025-09-09 19:59:12,Scheduled
RSTK-001278,PROD-00127,570,WH-IN-0873,WH-IN-0210,2025-09-03 19:59:12,2025-09-10 19:59:12,Cancelled
RSTK-001279,PROD-00590,485,WH-IN-0612,WH-IN-0607,2025-09-05 19:59:12,2025-09-15 19:59:12,Scheduled
RSTK-001280,PROD-00906,443,WH-IN-0762,WH-IN-0188,2025-09-02 19:59:12,2025-09-12 19:59:12,Delivered
RSTK-001281,PROD-00857,808,WH-IN-0781,WH-IN-0598,2025-09-07 19:59:12,2025-09-09 19:59:12,Cancelled
RSTK-001282,PROD-00358,675,WH-IN-0238,WH-IN-0739,2025-09-07 19:59:12,2025-09-16 19:59:12,Cancelled
RSTK-001283,PROD-00348,219,WH-IN-0951,WH-IN-0284,2025-09-11 19:59:12,2025-09-16 19:59:12,Delivered
RSTK-001284,PROD-00690,410,WH-IN-0161,WH-IN-0413,2025-09-04 19:59:12,2025-09-12 19:59:12,Cancelled
RSTK-001285,PROD-00678,579,WH-IN-0249,WH-IN-0466,2025-09-06 19:59:12,2025-09-14 19:59:12,Delivered
RSTK-001286,PROD-00470,372,WH-IN-0406,WH-IN-0025,2025-08-30 19:59:12,2025-09-02 19:59:12,Cancelled
RSTK-001287,PROD-00355,876,WH-IN-0987,WH-IN-0085,2025-09-06 19:59:12,2025-09-13 19:59:12,Delivered
RSTK-001288,PROD-00405,217,WH-IN-0312,WH-IN-0246,2025-09-05 19:59:12,2025-09-08 19:59:12,Delivered
RSTK-001289,PROD-00229,279,WH-IN-0255,WH-IN-0889,2025-09-01 19:59:12,2025-09-10 19:59:12,In Transit
RSTK-001290,PROD-00480,470,WH-IN-0678,WH-IN-0256,2025-09-07 19:59:12,2025-09-10 19:59:12,Delivered
RSTK-001291,PROD-00049,803,WH-IN-0611,WH-IN-0179,2025-09-01 19:59:12,2025-09-05 19:59:12,Cancelled
RSTK-001292,PROD-00668,665,WH-IN-0621,WH-IN-0548,2025-09-03 19:59:12,2025-09-11 19:59:12,In Transit
RSTK-001293,PROD-00145,168,WH-IN-0686,WH-IN-0085,2025-09-07 19:59:12,2025-09-10 19:59:12,In Transit
RSTK-001294,PROD-00050,486,WH-IN-0063,WH-IN-0223,2025-09-12 19:59:12,2025-09-15 19:59:12,Cancelled
RSTK-001295,PROD-00694,913,WH-IN-0501,WH-IN-0656,2025-09-08 19:59:12,2025-09-11 19:59:12,Scheduled
RSTK-001296,PROD-00924,312,WH-IN-0016,WH-IN-0151,2025-09-09 19:59:12,2025-09-18 19:59:12,In Transit
RSTK-001297,PROD-00947,73,WH-IN-0727,WH-IN-0258,2025-09-03 19:59:12,2025-09-12 19:59:12,In Transit
RSTK-001298,PROD-00587,61,WH-IN-0456,WH-IN-0612,2025-09-02 19:59:12,2025-09-06 19:59:12,Scheduled
RSTK-001299,PROD-00975,129,WH-IN-0514,WH-IN-0101,2025-09-08 19:59:12,2025-09-18 19:59:12,Scheduled
RSTK-001300,PROD-00699,169,WH-IN-0745,WH-IN-0708,2025-09-07 19:59:12,2025-09-17 19:59:12,In Transit
RSTK-001301,PROD-00915,990,WH-IN-0150,WH-IN-0077,2025-09-07 19:59:12,2025-09-16 19:59:12,Scheduled
RSTK-001302,PROD-00765,184,WH-IN-0537,WH-IN-0675,2025-09-09 19:59:12,2025-09-19 19:59:12,Scheduled
RSTK-001303,PROD-00473,562,WH-IN-0752,WH-IN-0427,2025-09-10 19:59:12,2025-09-16 19:59:12,Cancelled
RSTK-001304,PROD-00748,77,WH-IN-0432,WH-IN-0702,2025-09-09 19:59:12,2025-09-14 19:59:12,Cancelled
RSTK-001305,PROD-00658,499,WH-IN-0192,WH-IN-0284,2025-09-10 19:59:12,2025-09-18 19:59:12,Cancelled
RSTK-001306,PROD-00711,818,WH-IN-0320,WH-IN-0047,2025-09-06 19:59:12,2025-09-12 19:59:12,Delivered
RSTK-001307,PROD-00990,498,WH-IN-0037,WH-IN-0923,2025-09-05 19:59:12,2025-09-15 19:59:12,Scheduled
RSTK-001308,PROD-00161,339,WH-IN-0062,WH-IN-0026,2025-09-02 19:59:12,2025-09-05 19:59:12,In Transit
RSTK-001309,PROD-00414,498,WH-IN-0534,WH-IN-0842,2025-09-09 19:59:12,2025-09-19 19:59:12,Scheduled
RSTK-001310,PROD-00896,644,WH-IN-0972,WH-IN-0989,2025-09-09 19:59:12,2025-09-12 19:59:12,In Transit
RSTK-001311,PROD-00125,536,WH-IN-0149,WH-IN-0555,2025-09-07 19:59:12,2025-09-09 19:59:12,Cancelled
RSTK-001312,PROD-00065,793,WH-IN-0255,WH-IN-0383,2025-09-08 19:59:12,2025-09-11 19:59:12,In Transit
RSTK-001313,PROD-00502,232,WH-IN-0104,WH-IN-0049,2025-09-12 19:59:12,2025-09-17 19:59:12,Delivered
RSTK-001314,PROD-00262,831,WH-IN-0597,WH-IN-0944,2025-09-03 19:59:12,2025-09-06 19:59:12,Cancelled
RSTK-001315,PROD-00860,976,WH-IN-0328,WH-IN-0538,2025-09-03 19:59:12,2025-09-06 19:59:12,Delivered
RSTK-001316,PROD-00060,798,WH-IN-0553,WH-IN-0973,2025-09-04 19:59:12,2025-09-13 19:59:12,Delivered
RSTK-001317,PROD-00144,729,WH-IN-0782,WH-IN-0743,2025-09-09 19:59:12,2025-09-17 19:59:12,Scheduled
RSTK-001318,PROD-00380,455,WH-IN-0840,WH-IN-0236,2025-09-08 19:59:12,2025-09-10 19:59:12,Scheduled
RSTK-001319,PROD-00949,78,WH-IN-0122,WH-IN-0550,2025-09-12 19:59:12,2025-09-17 19:59:12,Scheduled
RSTK-001320,PROD-00761,571,WH-IN-0806,WH-IN-0330,2025-09-12 19:59:12,2025-09-20 19:59:12,In Transit
RSTK-001321,PROD-00574,894,WH-IN-0369,WH-IN-0894,2025-09-08 19:59:12,2025-09-12 19:59:12,Scheduled
RSTK-001322,PROD-00650,651,WH-IN-0934,WH-IN-0624,2025-09-10 19:59:12,2025-09-19 19:59:12,Scheduled
RSTK-001323,PROD-00919,421,WH-IN-0697,WH-IN-0413,2025-08-30 19:59:12,2025-09-03 19:59:12,In Transit
RSTK-001324,PROD-00639,709,WH-IN-0601,WH-IN-0953,2025-09-05 19:59:12,2025-09-08 19:59:12,Scheduled
RSTK-001325,PROD-00858,935,WH-IN-0480,WH-IN-0601,2025-09-03 19:59:12,2025-09-12 19:59:12,Delivered
RSTK-001326,PROD-00880,320,WH-IN-0620,WH-IN-0593,2025-09-08 19:59:12,2025-09-11 19:59:12,Scheduled
RSTK-001327,PROD-00739,478,WH-IN-0109,WH-IN-0051,2025-08-31 19:59:12,2025-09-02 19:59:12,In Transit
RSTK-001328,PROD-00165,488,WH-IN-0569,WH-IN-0577,2025-09-03 19:59:12,2025-09-07 19:59:12,Cancelled
RSTK-001329,PROD-00760,176,WH-IN-0184,WH-IN-0827,2025-09-04 19:59:12,2025-09-08 19:59:12,Delivered
RSTK-001330,PROD-00745,580,WH-IN-0942,WH-IN-0878,2025-09-09 19:59:12,2025-09-13 19:59:12,Cancelled
RSTK-001331,PROD-00968,278,WH-IN-0622,WH-IN-0802,2025-09-01 19:59:12,2025-09-08 19:59:12,Cancelled
RSTK-001332,PROD-00906,192,WH-IN-0211,WH-IN-0393,2025-09-04 19:59:12,2025-09-11 19:59:12,Delivered
RSTK-001333,PROD-00879,126,WH-IN-0960,WH-IN-0438,2025-09-09 19:59:12,2025-09-17 19:59:12,In Transit
RSTK-001334,PROD-00689,138,WH-IN-0593,WH-IN-0733,2025-09-10 19:59:12,2025-09-15 19:59:12,Scheduled
RSTK-001335,PROD-00895,893,WH-IN-0496,WH-IN-0516,2025-08-31 19:59:12,2025-09-03 19:59:12,Delivered
RSTK-001336,PROD-00944,362,WH-IN-0942,WH-IN-0097,2025-09-12 19:59:12,2025-09-22 19:59:12,In Transit
RSTK-001337,PROD-00922,309,WH-IN-0505,WH-IN-0915,2025-09-01 19:59:12,2025-09-07 19:59:12,Delivered
RSTK-001338,PROD-00078,480,WH-IN-0158,WH-IN-0204,2025-09-07 19:59:12,2025-09-10 19:59:12,In Transit
RSTK-001339,PROD-00635,252,WH-IN-0058,WH-IN-0124,2025-09-01 19:59:12,2025-09-04 19:59:12,In Transit
RSTK-001340,PROD-00113,401,WH-IN-0993,WH-IN-0021,2025-08-31 19:59:12,2025-09-04 19:59:12,Delivered
RSTK-001341,PROD-00713,775,WH-IN-0038,WH-IN-0872,2025-09-10 19:59:12,2025-09-19 19:59:12,Delivered
RSTK-001342,PROD-00946,997,WH-IN-0623,WH-IN-0998,2025-09-10 19:59:12,2025-09-19 19:59:12,Delivered
RSTK-001343,PROD-00265,777,WH-IN-0143,WH-IN-0018,2025-09-12 19:59:12,2025-09-15 19:59:12,Cancelled
RSTK-001344,PROD-00005,205,WH-IN-0635,WH-IN-0871,2025-09-11 19:59:12,2025-09-21 19:59:12,Delivered
RSTK-001345,PROD-00119,124,WH-IN-0622,WH-IN-0477,2025-09-02 19:59:12,2025-09-03 19:59:12,Delivered
RSTK-001346,PROD-00837,986,WH-IN-0546,WH-IN-0471,2025-08-30 19:59:12,2025-09-01 19:59:12,Cancelled
RSTK-001347,PROD-00989,967,WH-IN-0335,WH-IN-0948,2025-09-07 19:59:12,2025-09-12 19:59:12,In Transit
RSTK-001348,PROD-00633,155,WH-IN-0277,WH-IN-0482,2025-08-30 19:59:12,2025-09-09 19:59:12,Delivered
RSTK-001349,PROD-00856,643,WH-IN-0270,WH-IN-0759,2025-08-30 19:59:12,2025-08-31 19:59:12,Scheduled
RSTK-001350,PROD-00241,119,WH-IN-0003,WH-IN-0449,2025-09-07 19:59:12,2025-09-16 19:59:12,Scheduled
RSTK-001351,PROD-00534,710,WH-IN-0642,WH-IN-0107,2025-09-04 19:59:12,2025-09-08 19:59:12,Scheduled
RSTK-001352,PROD-00303,120,WH-IN-0688,WH-IN-0602,2025-09-12 19:59:12,2025-09-17 19:59:12,Cancelled
RSTK-001353,PROD-00997,309,WH-IN-0635,WH-IN-0548,2025-09-03 19:59:12,2025-09-11 19:59:12,Delivered
RSTK-001354,PROD-00655,594,WH-IN-0848,WH-IN-0366,2025-09-05 19:59:12,2025-09-13 19:59:12,In Transit
RSTK-001355,PROD-00487,451,WH-IN-0647,WH-IN-0489,2025-09-07 19:59:12,2025-09-17 19:59:12,Cancelled
RSTK-001356,PROD-00059,56,WH-IN-0969,WH-IN-0306,2025-09-11 19:59:12,2025-09-19 19:59:12,Delivered
RSTK-001357,PROD-00469,603,WH-IN-0484,WH-IN-0459,2025-08-31 19:59:12,2025-09-10 19:59:12,Scheduled
RSTK-001358,PROD-00972,193,WH-IN-0744,WH-IN-0917,2025-09-11 19:59:12,2025-09-20 19:59:12,In Transit
RSTK-001359,PROD-00918,643,WH-IN-0772,WH-IN-0507,2025-09-11 19:59:12,2025-09-12 19:59:12,In Transit
RSTK-001360,PROD-00611,535,WH-IN-0283,WH-IN-0670,2025-09-06 19:59:12,2025-09-16 19:59:12,Cancelled
RSTK-001361,PROD-00499,702,WH-IN-0550,WH-IN-0713,2025-09-06 19:59:12,2025-09-12 19:59:12,Scheduled
RSTK-001362,PROD-00181,448,WH-IN-0722,WH-IN-0469,2025-09-07 19:59:12,2025-09-11 19:59:12,Scheduled
RSTK-001363,PROD-00160,983,WH-IN-0196,WH-IN-0941,2025-09-01 19:59:12,2025-09-04 19:59:12,Cancelled
RSTK-001364,PROD-00489,247,WH-IN-0623,WH-IN-0544,2025-09-09 19:59:12,2025-09-12 19:59:12,In Transit
RSTK-001365,PROD-00251,439,WH-IN-0610,WH-IN-0870,2025-09-05 19:59:12,2025-09-13 19:59:12,Delivered
RSTK-001366,PROD-00887,943,WH-IN-0357,WH-IN-0397,2025-09-06 19:59:12,2025-09-11 19:59:12,Scheduled
RSTK-001367,PROD-00338,992,WH-IN-0909,WH-IN-0472,2025-09-07 19:59:12,2025-09-17 19:59:12,In Transit
RSTK-001368,PROD-00743,880,WH-IN-0771,WH-IN-0568,2025-09-01 19:59:12,2025-09-05 19:59:12,Cancelled
RSTK-001369,PROD-00604,399,WH-IN-0238,WH-IN-0009,2025-09-06 19:59:12,2025-09-14 19:59:12,In Transit
RSTK-001370,PROD-00612,894,WH-IN-0022,WH-IN-0434,2025-08-31 19:59:12,2025-09-01 19:59:12,Delivered
RSTK-001371,PROD-00256,118,WH-IN-0298,WH-IN-0026,2025-09-07 19:59:12,2025-09-10 19:59:12,Cancelled
RSTK-001372,PROD-00835,618,WH-IN-0898,WH-IN-0338,2025-09-03 19:59:12,2025-09-07 19:59:12,Cancelled
RSTK-001373,PROD-00911,288,WH-IN-0735,WH-IN-0898,2025-09-04 19:59:12,2025-09-06 19:59:12,Cancelled
RSTK-001374,PROD-00084,771,WH-IN-0882,WH-IN-0127,2025-09-02 19:59:12,2025-09-09 19:59:12,Delivered
RSTK-001375,PROD-00327,451,WH-IN-0484,WH-IN-0457,2025-09-04 19:59:12,2025-09-07 19:59:12,Cancelled
RSTK-001376,PROD-00627,247,WH-IN-0853,WH-IN-0953,2025-09-10 19:59:12,2025-09-14 19:59:12,In Transit
RSTK-001377,PROD-00972,499,WH-IN-0151,WH-IN-0692,2025-08-31 19:59:12,2025-09-02 19:59:12,In Transit
RSTK-001378,PROD-00794,376,WH-IN-0503,WH-IN-0382,2025-09-11 19:59:12,2025-09-21 19:59:12,Delivered
RSTK-001379,PROD-00621,788,WH-IN-0312,WH-IN-0678,2025-09-01 19:59:12,2025-09-09 19:59:12,Delivered
RSTK-001380,PROD-00090,231,WH-IN-0734,WH-IN-0018,2025-09-09 19:59:12,2025-09-17 19:59:12,Cancelled
RSTK-001381,PROD-00721,390,WH-IN-0889,WH-IN-0749,2025-08-31 19:59:12,2025-09-07 19:59:12,Delivered
RSTK-001382,PROD-00720,191,WH-IN-0381,WH-IN-0989,2025-09-04 19:59:12,2025-09-13 19:59:12,Scheduled
RSTK-001383,PROD-00684,493,WH-IN-0584,WH-IN-0451,2025-09-11 19:59:12,2025-09-12 19:59:12,Delivered
RSTK-001384,PROD-00633,333,WH-IN-0490,WH-IN-0273,2025-09-09 19:59:12,2025-09-18 19:59:12,Delivered
RSTK-001385,PROD-00124,644,WH-IN-0415,WH-IN-0051,2025-09-06 19:59:12,2025-09-09 19:59:12,Scheduled
RSTK-001386,PROD-00777,282,WH-IN-0144,WH-IN-0651,2025-09-07 19:59:12,2025-09-14 19:59:12,Delivered
RSTK-001387,PROD-00968,704,WH-IN-0470,WH-IN-0318,2025-09-05 19:59:12,2025-09-10 19:59:12,Scheduled
RSTK-001388,PROD-00267,677,WH-IN-0131,WH-IN-0664,2025-09-08 19:59:12,2025-09-14 19:59:12,Cancelled
RSTK-001389,PROD-00829,960,WH-IN-0497,WH-IN-0351,2025-09-01 19:59:12,2025-09-08 19:59:12,Delivered
RSTK-001390,PROD-00781,306,WH-IN-0584,WH-IN-0601,2025-09-08 19:59:12,2025-09-12 19:59:12,Delivered
RSTK-001391,PROD-00144,818,WH-IN-0745,WH-IN-0770,2025-09-01 19:59:12,2025-09-03 19:59:12,In Transit
RSTK-001392,PROD-00946,197,WH-IN-0557,WH-IN-0648,2025-08-31 19:59:12,2025-09-07 19:59:12,Cancelled
RSTK-001393,PROD-00757,940,WH-IN-0583,WH-IN-0660,2025-09-11 19:59:12,2025-09-21 19:59:12,Cancelled
RSTK-001394,PROD-00531,868,WH-IN-0832,WH-IN-0826,2025-09-03 19:59:12,2025-09-13 19:59:12,Delivered
RSTK-001395,PROD-00914,593,WH-IN-0790,WH-IN-0201,2025-08-30 19:59:12,2025-09-03 19:59:12,Scheduled
RSTK-001396,PROD-00427,60,WH-IN-0077,WH-IN-0960,2025-09-01 19:59:12,2025-09-06 19:59:12,Scheduled
RSTK-001397,PROD-00338,467,WH-IN-0390,WH-IN-0485,2025-09-04 19:59:12,2025-09-05 19:59:12,Cancelled
RSTK-001398,PROD-00616,164,WH-IN-0548,WH-IN-0091,2025-09-12 19:59:12,2025-09-20 19:59:12,In Transit
RSTK-001399,PROD-00317,837,WH-IN-0854,WH-IN-0986,2025-09-09 19:59:12,2025-09-11 19:59:12,Cancelled
RSTK-001400,PROD-00467,746,WH-IN-0158,WH-IN-0623,2025-08-30 19:59:12,2025-09-01 19:59:12,Cancelled
RSTK-001401,PROD-00775,56,WH-IN-0793,WH-IN-0946,2025-09-03 19:59:12,2025-09-12 19:59:12,Cancelled
RSTK-001402,PROD-00926,864,WH-IN-0474,WH-IN-0678,2025-09-06 19:59:12,2025-09-16 19:59:12,Delivered
RSTK-001403,PROD-00577,908,WH-IN-0166,WH-IN-0406,2025-09-01 19:59:12,2025-09-10 19:59:12,In Transit
RSTK-001404,PROD-00907,562,WH-IN-0235,WH-IN-0868,2025-09-12 19:59:12,2025-09-20 19:59:12,Scheduled
RSTK-001405,PROD-00180,969,WH-IN-0522,WH-IN-0973,2025-09-08 19:59:12,2025-09-13 19:59:12,In Transit
RSTK-001406,PROD-00476,504,WH-IN-0797,WH-IN-0763,2025-09-06 19:59:12,2025-09-13 19:59:12,Cancelled
RSTK-001407,PROD-00622,199,WH-IN-0894,WH-IN-0797,2025-09-03 19:59:12,2025-09-05 19:59:12,Cancelled
RSTK-001408,PROD-00247,512,WH-IN-0348,WH-IN-0391,2025-09-04 19:59:12,2025-09-05 19:59:12,Delivered
RSTK-001409,PROD-00564,949,WH-IN-0418,WH-IN-0691,2025-09-12 19:59:12,2025-09-20 19:59:12,Delivered
RSTK-001410,PROD-00078,373,WH-IN-0391,WH-IN-0409,2025-09-11 19:59:12,2025-09-18 19:59:12,In Transit
RSTK-001411,PROD-00376,814,WH-IN-0410,WH-IN-0804,2025-09-04 19:59:12,2025-09-07 19:59:12,Delivered
RSTK-001412,PROD-00241,548,WH-IN-0779,WH-IN-0210,2025-09-09 19:59:12,2025-09-18 19:59:12,In Transit
RSTK-001413,PROD-00124,588,WH-IN-0809,WH-IN-0365,2025-09-05 19:59:12,2025-09-14 19:59:12,Delivered
RSTK-001414,PROD-00342,151,WH-IN-0127,WH-IN-0048,2025-09-04 19:59:12,2025-09-07 19:59:12,Cancelled
RSTK-001415,PROD-00749,941,WH-IN-0988,WH-IN-0330,2025-09-07 19:59:12,2025-09-12 19:59:12,Delivered
RSTK-001416,PROD-00243,90,WH-IN-0089,WH-IN-0646,2025-09-06 19:59:12,2025-09-09 19:59:12,In Transit
RSTK-001417,PROD-00090,972,WH-IN-0299,WH-IN-0793,2025-09-06 19:59:12,2025-09-08 19:59:12,Delivered
RSTK-001418,PROD-00750,533,WH-IN-0617,WH-IN-0670,2025-09-08 19:59:12,2025-09-16 19:59:12,In Transit
RSTK-001419,PROD-00925,316,WH-IN-0629,WH-IN-0981,2025-09-09 19:59:12,2025-09-19 19:59:12,Cancelled
RSTK-001420,PROD-00970,328,WH-IN-0755,WH-IN-0037,2025-08-30 19:59:12,2025-09-04 19:59:12,In Transit
RSTK-001421,PROD-00225,447,WH-IN-0723,WH-IN-0180,2025-09-02 19:59:12,2025-09-08 19:59:12,Cancelled
RSTK-001422,PROD-00060,959,WH-IN-0868,WH-IN-0386,2025-09-06 19:59:12,2025-09-13 19:59:12,In Transit
RSTK-001423,PROD-00115,62,WH-IN-0505,WH-IN-0250,2025-09-05 19:59:12,2025-09-11 19:59:12,Delivered
RSTK-001424,PROD-00736,395,WH-IN-0935,WH-IN-0173,2025-08-30 19:59:12,2025-09-09 19:59:12,Cancelled
RSTK-001425,PROD-00670,340,WH-IN-0313,WH-IN-0924,2025-08-31 19:59:12,2025-09-02 19:59:12,Cancelled
RSTK-001426,PROD-00882,372,WH-IN-0213,WH-IN-0858,2025-09-12 19:59:12,2025-09-15 19:59:12,Cancelled
RSTK-001427,PROD-00493,291,WH-IN-0026,WH-IN-0812,2025-09-06 19:59:12,2025-09-08 19:59:12,In Transit
RSTK-001428,PROD-00759,967,WH-IN-0091,WH-IN-0039,2025-09-10 19:59:12,2025-09-11 19:59:12,Delivered
RSTK-001429,PROD-00387,736,WH-IN-0841,WH-IN-0773,2025-09-09 19:59:12,2025-09-12 19:59:12,Delivered
RSTK-001430,PROD-00022,617,WH-IN-0079,WH-IN-0306,2025-09-12 19:59:12,2025-09-13 19:59:12,In Transit
RSTK-001431,PROD-00346,281,WH-IN-0215,WH-IN-0323,2025-08-30 19:59:12,2025-09-06 19:59:12,Cancelled
RSTK-001432,PROD-00423,579,WH-IN-0941,WH-IN-0240,2025-09-02 19:59:12,2025-09-09 19:59:12,Scheduled
RSTK-001433,PROD-00011,692,WH-IN-0342,WH-IN-0961,2025-09-05 19:59:12,2025-09-08 19:59:12,Cancelled
