stock_id,warehouse_id,item_id,current_quantity,last_updated
STK-003145,WH-IN-0183,PROD-00824,1028,2025-08-21 19:59:12
STK-003146,WH-IN-0495,PROD-00608,1654,2025-08-08 19:59:12
STK-003147,WH-IN-0453,PROD-00232,1320,2025-08-21 19:59:12
STK-003148,WH-IN-0043,PROD-00706,378,2025-08-22 19:59:12
STK-003149,WH-IN-0672,PROD-00212,1235,2025-08-15 19:59:12
STK-003150,WH-IN-0729,PROD-00452,657,2025-08-22 19:59:12
STK-003151,WH-IN-0145,PROD-00894,311,2025-08-09 19:59:12
STK-003152,WH-IN-0394,PROD-00804,1387,2025-08-12 19:59:12
STK-003153,WH-IN-0150,PROD-00827,8,2025-08-12 19:59:12
STK-003154,WH-IN-0119,PROD-00987,1873,2025-08-14 19:59:12
STK-003155,WH-IN-0484,PROD-00192,1347,2025-08-02 19:59:12
STK-003156,WH-IN-0251,PROD-00638,1592,2025-08-07 19:59:12
STK-003157,WH-IN-0932,PROD-00514,1678,2025-08-15 19:59:12
STK-003158,WH-IN-0167,PROD-00126,1392,2025-08-05 19:59:12
STK-003159,WH-IN-0008,PROD-00857,1637,2025-08-13 19:59:12
STK-003160,WH-IN-0482,PROD-00739,1043,2025-08-26 19:59:12
STK-003161,WH-IN-0788,PROD-00920,773,2025-08-25 19:59:12
STK-003162,WH-IN-0920,PROD-00572,466,2025-08-21 19:59:12
STK-003163,WH-IN-0492,PROD-00785,1052,2025-08-22 19:59:12
STK-003164,WH-IN-0578,PROD-00585,323,2025-08-11 19:59:12
STK-003165,WH-IN-0946,PROD-00620,309,2025-08-05 19:59:12
STK-003166,WH-IN-0519,PROD-00239,1272,2025-08-05 19:59:12
STK-003167,WH-IN-0455,PROD-00011,790,2025-08-06 19:59:12
STK-003168,WH-IN-0094,PROD-00696,1009,2025-08-17 19:59:12
STK-003169,WH-IN-0706,PROD-00110,340,2025-08-09 19:59:12
STK-003170,WH-IN-0041,PROD-00608,894,2025-08-27 19:59:12
STK-003171,WH-IN-0816,PROD-00233,102,2025-08-13 19:59:12
STK-003172,WH-IN-0053,PROD-00764,1126,2025-08-08 19:59:12
STK-003173,WH-IN-0011,PROD-00104,797,2025-08-07 19:59:12
STK-003174,WH-IN-0869,PROD-00941,487,2025-08-07 19:59:12
STK-003175,WH-IN-0721,PROD-00095,114,2025-07-31 19:59:12
STK-003176,WH-IN-0176,PROD-00668,551,2025-08-24 19:59:12
STK-003177,WH-IN-0585,PROD-00530,482,2025-08-25 19:59:12
STK-003178,WH-IN-0781,PROD-00848,58,2025-08-20 19:59:12
STK-003179,WH-IN-0279,PROD-00262,701,2025-07-31 19:59:12
STK-003180,WH-IN-0857,PROD-00818,933,2025-08-21 19:59:12
STK-003181,WH-IN-0575,PROD-00690,1048,2025-08-03 19:59:12
STK-003182,WH-IN-0269,PROD-00850,1254,2025-07-31 19:59:12
STK-003183,WH-IN-0249,PROD-00209,1410,2025-08-02 19:59:12
STK-003184,WH-IN-0677,PROD-00901,1261,2025-08-24 19:59:12
STK-003185,WH-IN-0884,PROD-00062,1473,2025-08-05 19:59:12
STK-003186,WH-IN-0742,PROD-00851,1861,2025-08-23 19:59:12
STK-003187,WH-IN-0050,PROD-00116,1410,2025-08-27 19:59:12
STK-003188,WH-IN-0911,PROD-00285,1554,2025-08-17 19:59:12
STK-003189,WH-IN-0003,PROD-00637,399,2025-08-24 19:59:12
STK-003190,WH-IN-0985,PROD-00879,780,2025-08-23 19:59:12
STK-003191,WH-IN-0763,PROD-00743,800,2025-07-30 19:59:12
STK-003192,WH-IN-0868,PROD-00273,199,2025-08-21 19:59:12
STK-003193,WH-IN-0377,PROD-00956,408,2025-08-29 19:59:12
STK-003194,WH-IN-0085,PROD-00291,557,2025-08-21 19:59:12
STK-003195,WH-IN-0041,PROD-00453,924,2025-08-12 19:59:12
STK-003196,WH-IN-0147,PROD-00878,1420,2025-08-21 19:59:12
STK-003197,WH-IN-0618,PROD-00951,1852,2025-07-31 19:59:12
STK-003198,WH-IN-0696,PROD-00954,970,2025-08-26 19:59:12
STK-003199,WH-IN-0739,PROD-00785,889,2025-08-08 19:59:12
STK-003200,WH-IN-0027,PROD-00923,651,2025-08-20 19:59:12
STK-003201,WH-IN-0761,PROD-00181,212,2025-08-23 19:59:12
STK-003202,WH-IN-0504,PROD-00375,1925,2025-08-25 19:59:12
STK-003203,WH-IN-0447,PROD-00488,1322,2025-08-11 19:59:12
STK-003204,WH-IN-0941,PROD-00601,1384,2025-08-07 19:59:12
STK-003205,WH-IN-0270,PROD-00367,456,2025-08-08 19:59:12
STK-003206,WH-IN-0171,PROD-00955,1127,2025-08-05 19:59:12
STK-003207,WH-IN-0714,PROD-00356,1178,2025-08-24 19:59:12
STK-003208,WH-IN-0109,PROD-00741,525,2025-08-28 19:59:12
STK-003209,WH-IN-0509,PROD-00653,1421,2025-08-19 19:59:12
STK-003210,WH-IN-0270,PROD-00744,71,2025-08-01 19:59:12
STK-003211,WH-IN-0985,PROD-00592,72,2025-08-04 19:59:12
STK-003212,WH-IN-0991,PROD-00820,938,2025-08-16 19:59:12
STK-003213,WH-IN-0699,PROD-00538,730,2025-08-21 19:59:12
STK-003214,WH-IN-0502,PROD-00785,1284,2025-08-15 19:59:12
STK-003215,WH-IN-0722,PROD-00386,1485,2025-08-07 19:59:12
STK-003216,WH-IN-0965,PROD-00989,27,2025-08-07 19:59:12
STK-003217,WH-IN-0341,PROD-00703,980,2025-08-16 19:59:12
STK-003218,WH-IN-0945,PROD-00968,1330,2025-08-17 19:59:12
STK-003219,WH-IN-0516,PROD-00053,538,2025-08-27 19:59:12
STK-003220,WH-IN-0288,PROD-00390,1206,2025-08-14 19:59:12
STK-003221,WH-IN-0916,PROD-00593,1810,2025-08-08 19:59:12
STK-003222,WH-IN-0054,PROD-00211,566,2025-08-01 19:59:12
STK-003223,WH-IN-0731,PROD-00741,561,2025-08-20 19:59:12
STK-003224,WH-IN-0449,PROD-00254,456,2025-08-22 19:59:12
STK-003225,WH-IN-0600,PROD-00097,489,2025-07-30 19:59:12
STK-003226,WH-IN-0727,PROD-00550,1012,2025-08-03 19:59:12
STK-003227,WH-IN-0535,PROD-00160,1478,2025-08-07 19:59:12
STK-003228,WH-IN-0027,PROD-00025,1546,2025-08-03 19:59:12
STK-003229,WH-IN-0394,PROD-00080,427,2025-08-20 19:59:12
STK-003230,WH-IN-0983,PROD-00203,1190,2025-08-17 19:59:12
STK-003231,WH-IN-0985,PROD-00814,176,2025-08-26 19:59:12
STK-003232,WH-IN-0482,PROD-00643,1273,2025-08-05 19:59:12
STK-003233,WH-IN-0800,PROD-00707,363,2025-08-05 19:59:12
STK-003234,WH-IN-0576,PROD-00867,1866,2025-08-01 19:59:12
STK-003235,WH-IN-0375,PROD-00868,473,2025-08-24 19:59:12
STK-003236,WH-IN-0272,PROD-00979,1878,2025-08-03 19:59:12
STK-003237,WH-IN-0904,PROD-00517,1686,2025-08-12 19:59:12
STK-003238,WH-IN-0289,PROD-00317,80,2025-08-22 19:59:12
STK-003239,WH-IN-0828,PROD-00865,947,2025-08-17 19:59:12
STK-003240,WH-IN-0788,PROD-00562,1833,2025-08-08 19:59:12
STK-003241,WH-IN-0845,PROD-00206,1017,2025-08-09 19:59:12
STK-003242,WH-IN-0269,PROD-00704,716,2025-08-14 19:59:12
STK-003243,WH-IN-0699,PROD-00469,796,2025-08-15 19:59:12
STK-003244,WH-IN-0984,PROD-00665,788,2025-08-13 19:59:12
STK-003245,WH-IN-0189,PROD-00820,1740,2025-08-18 19:59:12
STK-003246,WH-IN-0935,PROD-00699,1043,2025-08-23 19:59:12
STK-003247,WH-IN-0415,PROD-00219,55,2025-08-10 19:59:12
STK-003248,WH-IN-0179,PROD-00113,502,2025-08-24 19:59:12
STK-003249,WH-IN-0106,PROD-00140,1001,2025-07-31 19:59:12
STK-003250,WH-IN-0324,PROD-00063,1358,2025-08-12 19:59:12
STK-003251,WH-IN-0591,PROD-00162,1164,2025-08-24 19:59:12
STK-003252,WH-IN-0940,PROD-00238,895,2025-08-15 19:59:12
STK-003253,WH-IN-0663,PROD-00635,85,2025-08-25 19:59:12
STK-003254,WH-IN-0518,PROD-00765,245,2025-08-14 19:59:12
STK-003255,WH-IN-0875,PROD-00808,1542,2025-08-09 19:59:12
STK-003256,WH-IN-0537,PROD-00827,1326,2025-08-15 19:59:12
STK-003257,WH-IN-0514,PROD-00016,753,2025-08-25 19:59:12
STK-003258,WH-IN-0280,PROD-00555,1174,2025-08-11 19:59:12
STK-003259,WH-IN-0236,PROD-00390,1374,2025-08-01 19:59:12
STK-003260,WH-IN-0677,PROD-00181,1591,2025-08-15 19:59:12
STK-003261,WH-IN-0301,PROD-00695,471,2025-08-08 19:59:12
STK-003262,WH-IN-0264,PROD-00625,1505,2025-08-24 19:59:12
STK-003263,WH-IN-0066,PROD-00744,308,2025-08-23 19:59:12
STK-003264,WH-IN-0844,PROD-00520,56,2025-08-10 19:59:12
STK-003265,WH-IN-0661,PROD-00454,1481,2025-08-03 19:59:12
STK-003266,WH-IN-0563,PROD-00310,36,2025-08-05 19:59:12
STK-003267,WH-IN-0290,PROD-00406,1775,2025-08-11 19:59:12
STK-003268,WH-IN-0978,PROD-00549,740,2025-08-12 19:59:12
STK-003269,WH-IN-0008,PROD-00139,1215,2025-08-18 19:59:12
STK-003270,WH-IN-0425,PROD-00425,1158,2025-08-12 19:59:12
STK-003271,WH-IN-0493,PROD-00814,622,2025-08-09 19:59:12
STK-003272,WH-IN-0130,PROD-00872,866,2025-08-11 19:59:12
STK-003273,WH-IN-0045,PROD-00911,1829,2025-08-09 19:59:12
STK-003274,WH-IN-0737,PROD-00887,674,2025-08-22 19:59:12
STK-003275,WH-IN-0255,PROD-00989,1968,2025-08-20 19:59:12
STK-003276,WH-IN-0060,PROD-00693,65,2025-08-17 19:59:12
STK-003277,WH-IN-0251,PROD-00657,1513,2025-08-12 19:59:12
STK-003278,WH-IN-0512,PROD-00498,685,2025-08-15 19:59:12
STK-003279,WH-IN-0988,PROD-00055,694,2025-08-10 19:59:12
STK-003280,WH-IN-0395,PROD-00010,997,2025-08-09 19:59:12
STK-003281,WH-IN-0922,PROD-00578,826,2025-08-21 19:59:12
STK-003282,WH-IN-0135,PROD-00537,971,2025-08-03 19:59:12
STK-003283,WH-IN-0427,PROD-00494,1984,2025-08-14 19:59:12
STK-003284,WH-IN-0202,PROD-00288,1574,2025-08-23 19:59:12
STK-003285,WH-IN-0997,PROD-00554,1780,2025-07-31 19:59:12
STK-003286,WH-IN-0857,PROD-00835,1068,2025-08-11 19:59:12
STK-003287,WH-IN-0861,PROD-00065,1107,2025-08-22 19:59:12
STK-003288,WH-IN-0950,PROD-00444,1808,2025-08-03 19:59:12
STK-003289,WH-IN-0891,PROD-00273,1088,2025-08-07 19:59:12
STK-003290,WH-IN-0086,PROD-00991,728,2025-08-14 19:59:12
STK-003291,WH-IN-0426,PROD-00346,1375,2025-08-12 19:59:12
STK-003292,WH-IN-0939,PROD-00740,213,2025-08-17 19:59:12
STK-003293,WH-IN-0933,PROD-00519,1846,2025-08-19 19:59:12
STK-003294,WH-IN-0765,PROD-00705,1973,2025-08-07 19:59:12
STK-003295,WH-IN-0377,PROD-00434,1822,2025-08-18 19:59:12
STK-003296,WH-IN-0181,PROD-00457,130,2025-08-21 19:59:12
STK-003297,WH-IN-0748,PROD-00805,1859,2025-08-03 19:59:12
STK-003298,WH-IN-0213,PROD-00341,17,2025-08-27 19:59:12
STK-003299,WH-IN-0836,PROD-00381,197,2025-08-17 19:59:12
STK-003300,WH-IN-0582,PROD-00140,328,2025-08-07 19:59:12
STK-003301,WH-IN-0705,PROD-00286,661,2025-08-25 19:59:12
STK-003302,WH-IN-0024,PROD-00939,68,2025-08-15 19:59:12
STK-003303,WH-IN-0140,PROD-00172,1725,2025-08-29 19:59:12
STK-003304,WH-IN-0305,PROD-00398,395,2025-08-13 19:59:12
STK-003305,WH-IN-0388,PROD-00288,1718,2025-08-24 19:59:12
STK-003306,WH-IN-0912,PROD-00961,495,2025-08-28 19:59:12
STK-003307,WH-IN-0943,PROD-00828,418,2025-08-08 19:59:12
STK-003308,WH-IN-0283,PROD-00374,20,2025-08-09 19:59:12
STK-003309,WH-IN-0878,PROD-00147,935,2025-08-09 19:59:12
STK-003310,WH-IN-0820,PROD-00561,1238,2025-08-03 19:59:12
STK-003311,WH-IN-0500,PROD-00628,516,2025-08-04 19:59:12
STK-003312,WH-IN-0498,PROD-00623,219,2025-08-22 19:59:12
STK-003313,WH-IN-0423,PROD-00711,1354,2025-08-16 19:59:12
STK-003314,WH-IN-0682,PROD-00772,194,2025-08-13 19:59:12
STK-003315,WH-IN-0605,PROD-00138,1965,2025-08-20 19:59:12
STK-003316,WH-IN-0140,PROD-00108,1619,2025-07-31 19:59:12
STK-003317,WH-IN-0609,PROD-00094,978,2025-08-25 19:59:12
STK-003318,WH-IN-0067,PROD-00166,1517,2025-08-18 19:59:12
STK-003319,WH-IN-0254,PROD-00434,1645,2025-08-18 19:59:12
STK-003320,WH-IN-0068,PROD-00627,480,2025-08-11 19:59:12
STK-003321,WH-IN-0435,PROD-00654,186,2025-08-08 19:59:12
STK-003322,WH-IN-0002,PROD-00407,330,2025-08-22 19:59:12
STK-003323,WH-IN-0935,PROD-00125,1932,2025-08-14 19:59:12
STK-003324,WH-IN-0634,PROD-00705,717,2025-08-20 19:59:12
STK-003325,WH-IN-0550,PROD-00549,1300,2025-08-10 19:59:12
STK-003326,WH-IN-0139,PROD-00491,232,2025-07-30 19:59:12
STK-003327,WH-IN-0741,PROD-00800,1476,2025-08-25 19:59:12
STK-003328,WH-IN-0932,PROD-00962,1434,2025-08-09 19:59:12
STK-003329,WH-IN-0981,PROD-00500,1324,2025-08-10 19:59:12
STK-003330,WH-IN-0484,PROD-00308,1473,2025-08-14 19:59:12
STK-003331,WH-IN-0797,PROD-00280,1308,2025-08-21 19:59:12
STK-003332,WH-IN-0389,PROD-00843,40,2025-08-06 19:59:12
STK-003333,WH-IN-0864,PROD-00545,1071,2025-08-29 19:59:12
STK-003334,WH-IN-0505,PROD-00876,1214,2025-07-31 19:59:12
STK-003335,WH-IN-0987,PROD-00365,789,2025-08-06 19:59:12
STK-003336,WH-IN-0485,PROD-00362,803,2025-08-29 19:59:12
STK-003337,WH-IN-0623,PROD-00004,1500,2025-08-05 19:59:12
STK-003338,WH-IN-0130,PROD-00827,373,2025-08-12 19:59:12
STK-003339,WH-IN-0259,PROD-00495,1568,2025-08-22 19:59:12
STK-003340,WH-IN-0928,PROD-00311,933,2025-08-23 19:59:12
STK-003341,WH-IN-0373,PROD-00312,426,2025-08-28 19:59:12
STK-003342,WH-IN-0471,PROD-00038,1354,2025-08-08 19:59:12
STK-003343,WH-IN-0991,PROD-00906,1384,2025-08-07 19:59:12
STK-003344,WH-IN-0656,PROD-00174,344,2025-07-31 19:59:12
STK-003345,WH-IN-0007,PROD-00007,1451,2025-08-21 19:59:12
STK-003346,WH-IN-0942,PROD-00193,1518,2025-08-15 19:59:12
STK-003347,WH-IN-0755,PROD-00238,1954,2025-08-11 19:59:12
STK-003348,WH-IN-0008,PROD-00458,1982,2025-08-06 19:59:12
STK-003349,WH-IN-0188,PROD-00518,342,2025-08-07 19:59:12
STK-003350,WH-IN-0373,PROD-00175,295,2025-08-23 19:59:12
STK-003351,WH-IN-0333,PROD-00481,1566,2025-08-08 19:59:12
STK-003352,WH-IN-0717,PROD-00199,1624,2025-08-01 19:59:12
STK-003353,WH-IN-0206,PROD-00238,594,2025-08-12 19:59:12
STK-003354,WH-IN-0567,PROD-00340,473,2025-07-31 19:59:12
STK-003355,WH-IN-0968,PROD-00719,1187,2025-08-29 19:59:12
STK-003356,WH-IN-0551,PROD-00352,1581,2025-08-07 19:59:12
STK-003357,WH-IN-0744,PROD-00993,114,2025-08-11 19:59:12
STK-003358,WH-IN-0989,PROD-00688,1341,2025-08-14 19:59:12
STK-003359,WH-IN-0804,PROD-00750,56,2025-08-10 19:59:12
STK-003360,WH-IN-0006,PROD-00353,425,2025-08-07 19:59:12
STK-003361,WH-IN-0506,PROD-00409,1226,2025-08-23 19:59:12
STK-003362,WH-IN-0277,PROD-00079,1507,2025-08-11 19:59:12
STK-003363,WH-IN-0411,PROD-00438,1841,2025-08-26 19:59:12
STK-003364,WH-IN-0471,PROD-00417,1038,2025-08-12 19:59:12
STK-003365,WH-IN-0582,PROD-00888,1327,2025-08-01 19:59:12
STK-003366,WH-IN-0267,PROD-00904,514,2025-08-15 19:59:12
STK-003367,WH-IN-0203,PROD-00362,674,2025-08-08 19:59:12
STK-003368,WH-IN-0803,PROD-00315,1006,2025-08-03 19:59:12
STK-003369,WH-IN-0262,PROD-00866,820,2025-08-04 19:59:12
STK-003370,WH-IN-0481,PROD-00979,510,2025-08-23 19:59:12
STK-003371,WH-IN-0463,PROD-00849,1473,2025-08-03 19:59:12
STK-003372,WH-IN-0180,PROD-00828,442,2025-07-31 19:59:12
STK-003373,WH-IN-0739,PROD-00440,1515,2025-08-26 19:59:12
STK-003374,WH-IN-0857,PROD-00360,1352,2025-07-30 19:59:12
STK-003375,WH-IN-0439,PROD-00495,1224,2025-08-13 19:59:12
STK-003376,WH-IN-0948,PROD-00407,1051,2025-08-16 19:59:12
STK-003377,WH-IN-0692,PROD-00659,915,2025-08-19 19:59:12
STK-003378,WH-IN-0489,PROD-00815,631,2025-08-23 19:59:12
STK-003379,WH-IN-0364,PROD-00336,1958,2025-08-21 19:59:12
STK-003380,WH-IN-0283,PROD-00999,101,2025-08-17 19:59:12
STK-003381,WH-IN-0734,PROD-00751,217,2025-08-12 19:59:12
STK-003382,WH-IN-0681,PROD-00127,104,2025-08-26 19:59:12
STK-003383,WH-IN-0840,PROD-00671,1538,2025-08-04 19:59:12
STK-003384,WH-IN-0901,PROD-00360,1308,2025-07-31 19:59:12
STK-003385,WH-IN-0486,PROD-00032,863,2025-08-21 19:59:12
STK-003386,WH-IN-0032,PROD-00696,267,2025-08-14 19:59:12
STK-003387,WH-IN-0925,PROD-00819,1917,2025-08-20 19:59:12
STK-003388,WH-IN-0345,PROD-00229,378,2025-08-10 19:59:12
STK-003389,WH-IN-0241,PROD-00028,1319,2025-08-04 19:59:12
STK-003390,WH-IN-0198,PROD-00391,919,2025-08-21 19:59:12
STK-003391,WH-IN-0938,PROD-00760,1268,2025-08-01 19:59:12
STK-003392,WH-IN-0300,PROD-00281,1195,2025-08-16 19:59:12
STK-003393,WH-IN-0072,PROD-00857,1818,2025-08-25 19:59:12
STK-003394,WH-IN-0782,PROD-00915,773,2025-08-01 19:59:12
STK-003395,WH-IN-0295,PROD-00438,1690,2025-08-16 19:59:12
STK-003396,WH-IN-0654,PROD-00398,162,2025-08-21 19:59:12
STK-003397,WH-IN-0745,PROD-00563,1628,2025-08-18 19:59:12
STK-003398,WH-IN-0722,PROD-00914,165,2025-08-10 19:59:12
STK-003399,WH-IN-0709,PROD-00080,176,2025-08-10 19:59:12
STK-003400,WH-IN-0744,PROD-00774,1787,2025-08-12 19:59:12
STK-003401,WH-IN-0169,PROD-00881,633,2025-08-21 19:59:12
STK-003402,WH-IN-0764,PROD-00569,949,2025-08-06 19:59:12
STK-003403,WH-IN-0662,PROD-00328,356,2025-08-01 19:59:12
STK-003404,WH-IN-0400,PROD-00446,360,2025-08-04 19:59:12
STK-003405,WH-IN-0087,PROD-00806,1206,2025-08-20 19:59:12
STK-003406,WH-IN-0185,PROD-00808,801,2025-08-26 19:59:12
STK-003407,WH-IN-0630,PROD-00140,1630,2025-08-03 19:59:12
STK-003408,WH-IN-0645,PROD-00868,1372,2025-07-30 19:59:12
STK-003409,WH-IN-0232,PROD-00715,1910,2025-08-23 19:59:12
STK-003410,WH-IN-0175,PROD-00968,879,2025-08-16 19:59:12
STK-003411,WH-IN-0729,PROD-00620,1816,2025-08-03 19:59:12
STK-003412,WH-IN-0382,PROD-00188,486,2025-08-14 19:59:12
STK-003413,WH-IN-0765,PROD-00104,1164,2025-08-24 19:59:12
STK-003414,WH-IN-0050,PROD-00069,1598,2025-08-20 19:59:12
STK-003415,WH-IN-0358,PROD-00009,1122,2025-08-17 19:59:12
STK-003416,WH-IN-0490,PROD-00197,855,2025-08-05 19:59:12
STK-003417,WH-IN-0941,PROD-00999,414,2025-08-25 19:59:12
STK-003418,WH-IN-0422,PROD-00592,414,2025-08-17 19:59:12
STK-003419,WH-IN-0572,PROD-00060,1728,2025-08-02 19:59:12
STK-003420,WH-IN-0354,PROD-00797,1419,2025-08-28 19:59:12
STK-003421,WH-IN-0547,PROD-00288,1324,2025-08-10 19:59:12
STK-003422,WH-IN-0170,PROD-00497,72,2025-08-16 19:59:12
STK-003423,WH-IN-0136,PROD-00782,1675,2025-08-08 19:59:12
STK-003424,WH-IN-0558,PROD-00577,341,2025-08-04 19:59:12
STK-003425,WH-IN-0530,PROD-00536,371,2025-08-02 19:59:12
STK-003426,WH-IN-0791,PROD-00520,1441,2025-08-17 19:59:12
STK-003427,WH-IN-0187,PROD-00127,573,2025-08-22 19:59:12
STK-003428,WH-IN-0505,PROD-00159,489,2025-08-26 19:59:12
STK-003429,WH-IN-0196,PROD-00526,914,2025-08-14 19:59:12
STK-003430,WH-IN-0556,PROD-00794,528,2025-07-30 19:59:12
STK-003431,WH-IN-0005,PROD-00599,450,2025-08-05 19:59:12
STK-003432,WH-IN-0496,PROD-00581,485,2025-08-08 19:59:12
STK-003433,WH-IN-0403,PROD-00520,1139,2025-08-29 19:59:12
STK-003434,WH-IN-0459,PROD-00280,1822,2025-08-18 19:59:12
STK-003435,WH-IN-0190,PROD-00074,1884,2025-08-10 19:59:12
STK-003436,WH-IN-0785,PROD-00979,1276,2025-08-03 19:59:12
STK-003437,WH-IN-0840,PROD-00324,426,2025-08-19 19:59:12
STK-003438,WH-IN-0228,PROD-00511,921,2025-08-01 19:59:12
STK-003439,WH-IN-0756,PROD-00229,1823,2025-08-02 19:59:12
STK-003440,WH-IN-0838,PROD-00382,1354,2025-08-15 19:59:12
STK-003441,WH-IN-0538,PROD-00432,521,2025-08-21 19:59:12
STK-003442,WH-IN-0633,PROD-00817,325,2025-08-07 19:59:12
STK-003443,WH-IN-0821,PROD-00995,1300,2025-07-31 19:59:12
STK-003444,WH-IN-0993,PROD-00556,1489,2025-08-25 19:59:12
STK-003445,WH-IN-0714,PROD-00553,1945,2025-08-06 19:59:12
STK-003446,WH-IN-0310,PROD-00191,1990,2025-08-18 19:59:12
STK-003447,WH-IN-0172,PROD-00794,905,2025-08-16 19:59:12
STK-003448,WH-IN-0836,PROD-00808,931,2025-08-06 19:59:12
STK-003449,WH-IN-0460,PROD-00605,1935,2025-08-29 19:59:12
STK-003450,WH-IN-0395,PROD-00270,1695,2025-08-09 19:59:12
STK-003451,WH-IN-0703,PROD-00327,211,2025-08-24 19:59:12
STK-003452,WH-IN-0566,PROD-00107,1601,2025-08-08 19:59:12
STK-003453,WH-IN-0353,PROD-00963,1906,2025-08-05 19:59:12
STK-003454,WH-IN-0167,PROD-00290,1114,2025-08-25 19:59:12
STK-003455,WH-IN-0161,PROD-00511,309,2025-08-04 19:59:12
STK-003456,WH-IN-0278,PROD-00508,926,2025-08-22 19:59:12
STK-003457,WH-IN-0010,PROD-00358,1632,2025-08-10 19:59:12
STK-003458,WH-IN-0620,PROD-00647,764,2025-08-25 19:59:12
STK-003459,WH-IN-0091,PROD-00871,145,2025-08-05 19:59:12
STK-003460,WH-IN-0178,PROD-00425,431,2025-07-31 19:59:12
STK-003461,WH-IN-0269,PROD-00995,1647,2025-08-02 19:59:12
STK-003462,WH-IN-0551,PROD-00029,925,2025-08-26 19:59:12
STK-003463,WH-IN-0091,PROD-00764,1122,2025-08-16 19:59:12
STK-003464,WH-IN-0306,PROD-00852,1162,2025-08-18 19:59:12
STK-003465,WH-IN-0638,PROD-00809,1491,2025-08-23 19:59:12
STK-003466,WH-IN-0354,PROD-00108,802,2025-08-06 19:59:12
STK-003467,WH-IN-0254,PROD-00757,478,2025-08-22 19:59:12
STK-003468,WH-IN-0766,PROD-00893,1205,2025-08-18 19:59:12
STK-003469,WH-IN-0709,PROD-00235,1545,2025-08-06 19:59:12
STK-003470,WH-IN-0705,PROD-00145,856,2025-08-08 19:59:12
STK-003471,WH-IN-0749,PROD-00345,458,2025-08-21 19:59:12
STK-003472,WH-IN-0030,PROD-00364,1420,2025-08-28 19:59:12
STK-003473,WH-IN-0552,PROD-00926,305,2025-08-10 19:59:12
STK-003474,WH-IN-0613,PROD-00440,1236,2025-08-01 19:59:12
STK-003475,WH-IN-0690,PROD-00601,182,2025-08-24 19:59:12
STK-003476,WH-IN-0597,PROD-00893,212,2025-08-05 19:59:12
STK-003477,WH-IN-0169,PROD-00931,1062,2025-08-13 19:59:12
STK-003478,WH-IN-0112,PROD-00814,11,2025-08-19 19:59:12
STK-003479,WH-IN-0069,PROD-00838,1524,2025-08-13 19:59:12
STK-003480,WH-IN-0857,PROD-00908,1682,2025-08-16 19:59:12
STK-003481,WH-IN-0479,PROD-00978,1358,2025-08-24 19:59:12
STK-003482,WH-IN-0232,PROD-00906,169,2025-08-26 19:59:12
STK-003483,WH-IN-0006,PROD-00380,896,2025-08-12 19:59:12
STK-003484,WH-IN-0939,PROD-00780,572,2025-08-14 19:59:12
STK-003485,WH-IN-0291,PROD-00202,750,2025-08-23 19:59:12
STK-003486,WH-IN-0872,PROD-00652,1843,2025-08-26 19:59:12
STK-003487,WH-IN-0520,PROD-00268,689,2025-08-02 19:59:12
STK-003488,WH-IN-0652,PROD-00988,231,2025-08-08 19:59:12
STK-003489,WH-IN-0359,PROD-00990,1950,2025-08-09 19:59:12
STK-003490,WH-IN-0676,PROD-00468,1284,2025-08-25 19:59:12
STK-003491,WH-IN-0757,PROD-00252,1025,2025-07-30 19:59:12
STK-003492,WH-IN-0722,PROD-00564,594,2025-08-01 19:59:12
STK-003493,WH-IN-0577,PROD-00489,405,2025-08-19 19:59:12
STK-003494,WH-IN-0407,PROD-00414,984,2025-08-29 19:59:12
STK-003495,WH-IN-0960,PROD-00550,503,2025-08-02 19:59:12
STK-003496,WH-IN-0153,PROD-00827,1925,2025-08-20 19:59:12
STK-003497,WH-IN-0742,PROD-00714,1838,2025-08-20 19:59:12
STK-003498,WH-IN-0735,PROD-00615,811,2025-08-01 19:59:12
STK-003499,WH-IN-0798,PROD-00073,5,2025-08-28 19:59:12
STK-003500,WH-IN-0463,PROD-00048,1896,2025-08-20 19:59:12
STK-003501,WH-IN-0960,PROD-00598,1371,2025-08-26 19:59:12
STK-003502,WH-IN-0471,PROD-00001,284,2025-08-14 19:59:12
STK-003503,WH-IN-0699,PROD-00031,1660,2025-08-29 19:59:12
STK-003504,WH-IN-0717,PROD-00130,1111,2025-08-29 19:59:12
STK-003505,WH-IN-0795,PROD-00233,363,2025-08-17 19:59:12
STK-003506,WH-IN-0991,PROD-00340,28,2025-08-05 19:59:12
STK-003507,WH-IN-0602,PROD-00046,1612,2025-08-01 19:59:12
STK-003508,WH-IN-0956,PROD-00310,1310,2025-07-31 19:59:12
STK-003509,WH-IN-0587,PROD-00561,1661,2025-08-26 19:59:12
STK-003510,WH-IN-0575,PROD-00646,793,2025-08-08 19:59:12
STK-003511,WH-IN-0586,PROD-00582,787,2025-08-14 19:59:12
STK-003512,WH-IN-0751,PROD-00669,1618,2025-08-28 19:59:12
STK-003513,WH-IN-0930,PROD-00306,1836,2025-08-29 19:59:12
STK-003514,WH-IN-0594,PROD-00180,1848,2025-08-12 19:59:12
STK-003515,WH-IN-0919,PROD-00403,116,2025-08-28 19:59:12
STK-003516,WH-IN-0881,PROD-00764,1776,2025-08-10 19:59:12
