forecast_id,city_name,forecast_timestamp,report_generated_at,condition,temperature_celsius,humidity_percent,wind_speed_kph,visibility_km,precipitation_mm_per_hour,warnings_advisories
WTHR-0005824,Chennai,2025-08-31 20:59:13,2025-08-29 19:31:13,Cloudy,13.5,66,4.3,0.3,0.0,None
WTHR-0005825,Khora ,2025-08-31 02:59:13,2025-08-29 19:06:13,Light rain,26.6,70,2.7,6.0,9.0,Heavy Rain Warning
WTHR-0005826,Khandwa,2025-08-31 14:59:13,2025-08-29 19:11:13,Partly cloudy,33.0,43,3.3,9.9,0.0,None
WTHR-0005827,Berhampur,2025-08-31 17:59:13,2025-08-29 19:51:13,Light rain,18.3,35,7.1,19.4,3.9,None
WTHR-0005828,Kalyan-Dombivli,2025-08-30 11:59:13,2025-08-29 19:19:13,Cloudy,26.1,72,46.7,2.7,0.0,None
WTHR-0005829,Bhilai,2025-08-30 00:59:13,2025-08-29 19:37:13,Partly cloudy,31.6,66,0.2,11.1,0.0,None
WTHR-0005830,Imphal,2025-08-29 21:59:13,2025-08-29 19:44:13,Light rain,25.0,69,15.2,7.9,10.6,Heavy Rain Warning
WTHR-0005831,Madanapalle,2025-09-01 16:59:13,2025-08-29 19:13:13,Light rain,24.9,40,20.3,4.7,8.3,Heavy Rain Warning
WTHR-0005832,Ramagundam,2025-08-31 16:59:13,2025-08-29 19:00:13,Clear skies,21.9,36,33.6,0.7,0.0,None
WTHR-0005833,Delhi,2025-09-01 18:59:13,2025-08-29 19:46:13,Light rain,28.3,79,22.8,6.9,6.7,Heavy Rain Warning
WTHR-0005834,Jalna,2025-08-29 20:59:13,2025-08-29 19:49:13,Partly cloudy,29.1,82,32.1,11.4,0.0,None
WTHR-0005835,Medininagar,2025-08-31 14:59:13,2025-08-29 19:36:13,Partly cloudy,26.5,51,43.6,14.1,0.0,None
WTHR-0005836,Rourkela,2025-08-30 13:59:13,2025-08-29 19:08:13,Thunderstorms,13.3,59,3.1,16.6,11.5,Heavy Rain Warning
WTHR-0005837,Sikar,2025-08-31 15:59:13,2025-08-29 19:48:13,Light rain,7.0,96,26.4,17.2,6.6,Heavy Rain Warning
WTHR-0005838,Vadodara,2025-08-31 21:59:13,2025-08-29 19:07:13,Light rain,34.0,49,5.8,3.4,14.4,Heavy Rain Warning
WTHR-0005839,Yamunanagar,2025-08-31 16:59:13,2025-08-29 19:03:13,Partly cloudy,38.7,54,40.5,14.9,0.0,None
WTHR-0005840,Guna,2025-08-31 08:59:13,2025-08-29 19:00:13,Cloudy,22.6,71,6.2,10.4,0.0,None
WTHR-0005841,Sikar,2025-08-31 11:59:13,2025-08-29 19:07:13,Thunderstorms,15.5,92,17.6,0.4,13.2,Heavy Rain Warning
WTHR-0005842,Bidar,2025-08-31 01:59:13,2025-08-29 19:17:13,Fog,27.4,68,31.4,1.7,0.0,Fog Advisory
WTHR-0005843,Nellore,2025-09-01 03:59:13,2025-08-29 19:00:13,Partly cloudy,32.0,81,2.1,2.8,0.0,None
WTHR-0005844,Katni,2025-08-30 16:59:13,2025-08-29 19:17:13,Light rain,17.1,71,23.6,11.4,0.1,None
WTHR-0005845,Rajahmundry,2025-08-31 05:59:13,2025-08-29 19:23:13,Partly cloudy,40.2,77,27.5,10.0,0.0,Heat Wave Alert
WTHR-0005846,Etawah,2025-08-30 13:59:13,2025-08-29 18:59:13,Clear skies,12.5,77,18.7,10.9,0.0,None
WTHR-0005847,South Dumdum,2025-08-30 07:59:13,2025-08-29 19:16:13,Cloudy,28.6,86,8.5,19.4,0.0,None
WTHR-0005848,Muzaffarpur,2025-08-30 16:59:13,2025-08-29 19:58:13,Heavy rain,32.4,79,17.5,8.6,10.6,Heavy Rain Warning
WTHR-0005849,Dehri,2025-08-30 10:59:13,2025-08-29 19:23:13,Thunderstorms,22.8,95,32.3,5.3,15.4,Heavy Rain Warning
WTHR-0005850,Malda,2025-08-30 02:59:13,2025-08-29 19:31:13,Partly cloudy,24.1,51,13.0,4.3,0.0,None
WTHR-0005851,Muzaffarnagar,2025-08-30 17:59:13,2025-08-29 19:08:13,Clear skies,12.0,67,12.0,7.7,0.0,None
WTHR-0005852,Kamarhati,2025-08-30 00:59:13,2025-08-29 19:57:13,Heavy rain,34.8,53,4.7,3.5,1.6,None
WTHR-0005853,Nanded,2025-08-30 05:59:13,2025-08-29 19:57:13,Snow,41.1,94,21.6,9.0,0.0,Heat Wave Alert
WTHR-0005854,Bhagalpur,2025-08-31 02:59:13,2025-08-29 19:59:13,Partly cloudy,16.7,30,45.2,6.6,0.0,None
WTHR-0005855,Kanpur,2025-08-31 00:59:13,2025-08-29 19:44:13,Fog,27.2,32,2.6,0.9,0.0,Fog Advisory
WTHR-0005856,Katihar,2025-08-30 12:59:13,2025-08-29 19:57:13,Clear skies,41.2,84,37.2,9.6,0.0,Heat Wave Alert
WTHR-0005857,Haldia,2025-08-31 20:59:13,2025-08-29 19:17:13,Cloudy,30.5,95,33.1,9.5,0.0,None
WTHR-0005858,Satara,2025-08-30 02:59:13,2025-08-29 19:20:13,Thunderstorms,38.4,90,41.8,6.3,1.2,None
WTHR-0005859,Ambattur,2025-08-30 20:59:13,2025-08-29 19:46:13,Cloudy,6.8,35,18.2,18.6,0.0,None
WTHR-0005860,Arrah,2025-09-01 19:59:13,2025-08-29 19:15:13,Partly cloudy,7.8,67,18.0,12.6,0.0,None
WTHR-0005861,Ambattur,2025-09-01 12:59:13,2025-08-29 19:02:13,Haze,30.7,85,8.8,1.4,0.0,Fog Advisory
WTHR-0005862,Srikakulam,2025-09-01 18:59:13,2025-08-29 19:15:13,Haze,9.8,88,24.0,1.3,0.0,Fog Advisory
WTHR-0005863,Jhansi,2025-08-30 08:59:13,2025-08-29 19:36:13,Thunderstorms,27.0,31,36.8,19.3,9.3,Heavy Rain Warning
WTHR-0005864,Pallavaram,2025-08-29 22:59:13,2025-08-29 19:27:13,Partly cloudy,17.9,85,4.4,13.2,0.0,None
WTHR-0005865,Suryapet,2025-09-01 11:59:13,2025-08-29 19:32:13,Partly cloudy,26.0,45,18.6,13.4,0.0,None
WTHR-0005866,Tenali,2025-09-01 12:59:13,2025-08-29 19:47:13,Cloudy,29.5,98,12.7,14.1,0.0,None
WTHR-0005867,North Dumdum,2025-08-31 12:59:13,2025-08-29 19:08:13,Light rain,29.7,39,8.1,14.9,18.1,Heavy Rain Warning
WTHR-0005868,Dibrugarh,2025-08-31 15:59:13,2025-08-29 19:41:13,Partly cloudy,28.5,35,19.1,5.8,0.0,None
WTHR-0005869,Bettiah,2025-09-01 17:59:13,2025-08-29 19:34:13,Clear skies,6.8,72,26.9,11.4,0.0,None
WTHR-0005870,Medininagar,2025-08-31 02:59:13,2025-08-29 19:57:13,Thunderstorms,6.9,62,26.2,10.9,19.2,Heavy Rain Warning
WTHR-0005871,Amravati,2025-08-31 07:59:13,2025-08-29 19:53:13,Heavy rain,33.6,93,27.7,14.9,15.5,Heavy Rain Warning
WTHR-0005872,Gudivada,2025-08-29 22:59:13,2025-08-29 19:05:13,Clear skies,11.4,81,19.8,2.9,0.0,None
WTHR-0005873,Chennai,2025-08-29 20:59:13,2025-08-29 19:55:13,Clear skies,28.1,56,6.3,10.3,0.0,None
WTHR-0005874,Sangli-Miraj & Kupwad,2025-08-30 03:59:13,2025-08-29 19:01:13,Cloudy,42.8,91,25.4,1.1,0.0,Heat Wave Alert
WTHR-0005875,Madurai,2025-08-31 23:59:13,2025-08-29 19:01:13,Heavy rain,10.4,31,30.6,12.5,17.3,Heavy Rain Warning
WTHR-0005876,Kishanganj,2025-08-30 08:59:13,2025-08-29 19:38:13,Thunderstorms,30.6,32,17.3,4.7,18.1,Heavy Rain Warning
WTHR-0005877,Unnao,2025-08-29 19:59:13,2025-08-29 19:18:13,Clear skies,8.8,59,25.5,1.2,0.0,None
WTHR-0005878,Bhiwandi,2025-08-30 17:59:13,2025-08-29 19:24:13,Partly cloudy,13.6,31,22.9,15.0,0.0,None
WTHR-0005879,Gandhinagar,2025-08-30 02:59:13,2025-08-29 19:52:13,Clear skies,40.2,78,5.2,3.2,0.0,Heat Wave Alert
WTHR-0005880,Erode,2025-09-01 08:59:13,2025-08-29 19:48:13,Cloudy,15.0,91,8.7,11.2,0.0,None
WTHR-0005881,Ramgarh,2025-08-30 04:59:13,2025-08-29 19:10:13,Partly cloudy,34.2,100,13.3,16.8,0.0,None
WTHR-0005882,Bidar,2025-08-31 00:59:13,2025-08-29 19:21:13,Thunderstorms,34.7,63,44.5,15.5,11.0,Heavy Rain Warning
WTHR-0005883,Bhusawal,2025-08-31 03:59:13,2025-08-29 19:42:13,Cloudy,35.3,42,26.6,8.2,0.0,None
WTHR-0005884,Suryapet,2025-08-31 02:59:13,2025-08-29 19:27:13,Heavy rain,36.3,93,34.0,3.5,19.6,Heavy Rain Warning
WTHR-0005885,Cuttack,2025-08-31 18:59:13,2025-08-29 19:17:13,Cloudy,8.0,40,26.6,16.3,0.0,None
WTHR-0005886,Sangli-Miraj & Kupwad,2025-08-31 00:59:13,2025-08-29 19:47:13,Cloudy,13.8,89,3.5,6.6,0.0,None
WTHR-0005887,Mysore,2025-08-31 19:59:13,2025-08-29 19:57:13,Light rain,24.2,67,26.0,18.9,5.5,Heavy Rain Warning
WTHR-0005888,Medininagar,2025-09-01 12:59:13,2025-08-29 19:56:13,Cloudy,11.7,74,6.7,1.1,0.0,None
WTHR-0005889,Jammu,2025-09-01 07:59:13,2025-08-29 19:52:13,Cloudy,16.1,86,11.6,13.2,0.0,None
WTHR-0005890,Thane,2025-08-30 19:59:13,2025-08-29 19:29:13,Clear skies,26.0,53,5.4,9.0,0.0,None
WTHR-0005891,Tiruppur,2025-09-01 18:59:13,2025-08-29 19:38:13,Partly cloudy,14.7,97,4.1,9.1,0.0,None
WTHR-0005892,Rourkela,2025-08-30 21:59:13,2025-08-29 19:43:13,Clear skies,29.7,51,3.4,6.2,0.0,None
WTHR-0005893,Chapra,2025-09-01 04:59:13,2025-08-29 19:19:13,Cloudy,24.0,62,27.4,8.4,0.0,None
WTHR-0005894,Mau,2025-09-01 02:59:13,2025-08-29 19:08:13,Thunderstorms,21.1,83,36.0,13.2,12.9,Heavy Rain Warning
WTHR-0005895,Kadapa,2025-08-31 01:59:13,2025-08-29 19:17:13,Partly cloudy,30.2,50,40.4,6.3,0.0,None
WTHR-0005896,Bhimavaram,2025-08-30 02:59:13,2025-08-29 19:37:13,Cloudy,7.9,95,25.2,16.0,0.0,None
WTHR-0005897,Tadepalligudem,2025-09-01 04:59:13,2025-08-29 19:21:13,Partly cloudy,43.1,80,38.5,13.1,0.0,Heat Wave Alert
WTHR-0005898,Ludhiana,2025-08-31 16:59:13,2025-08-29 19:15:13,Light rain,40.4,55,6.5,16.8,5.6,Heavy Rain Warning
WTHR-0005899,Jabalpur,2025-09-01 01:59:13,2025-08-29 19:38:13,Clear skies,23.1,56,2.1,2.1,0.0,None
WTHR-0005900,Eluru,2025-08-29 22:59:13,2025-08-29 19:56:13,Haze,41.9,36,28.3,1.3,0.0,Fog Advisory
WTHR-0005901,Dehradun,2025-08-31 00:59:13,2025-08-29 19:47:13,Haze,31.0,93,9.5,1.0,0.0,Fog Advisory
WTHR-0005902,Shimoga,2025-08-30 22:59:13,2025-08-29 19:42:13,Light rain,34.9,98,33.1,16.2,1.3,None
WTHR-0005903,Sri Ganganagar,2025-08-30 16:59:13,2025-08-29 19:43:13,Thunderstorms,6.0,38,32.2,15.3,7.6,Heavy Rain Warning
WTHR-0005904,Udupi,2025-08-30 20:59:13,2025-08-29 19:48:13,Partly cloudy,18.3,48,10.8,1.1,0.0,None
WTHR-0005905,Gangtok,2025-09-01 10:59:13,2025-08-29 19:24:13,Thunderstorms,34.9,82,6.1,14.5,0.3,None
WTHR-0005906,Rampur,2025-08-30 14:59:13,2025-08-29 19:18:13,Clear skies,12.2,78,5.2,3.0,0.0,None
WTHR-0005907,Madhyamgram,2025-09-01 10:59:13,2025-08-29 19:48:13,Cloudy,16.5,85,3.5,2.2,0.0,None
WTHR-0005908,Raebareli,2025-09-01 02:59:13,2025-08-29 19:20:13,Clear skies,7.9,73,30.8,17.2,0.0,None
WTHR-0005909,Ahmedabad,2025-08-29 20:59:13,2025-08-29 19:06:13,Partly cloudy,26.6,55,10.0,16.0,0.0,None
WTHR-0005910,Tiruvottiyur,2025-08-29 20:59:13,2025-08-29 19:19:13,Snow,9.0,72,14.7,10.2,0.0,None
WTHR-0005911,Mangalore,2025-08-30 03:59:13,2025-08-29 19:57:13,Light rain,33.7,84,4.2,16.2,12.7,Heavy Rain Warning
WTHR-0005912,Berhampur,2025-08-31 14:59:13,2025-08-29 19:43:13,Partly cloudy,44.5,94,45.2,15.6,0.0,Heat Wave Alert
WTHR-0005913,Shivpuri,2025-09-01 04:59:13,2025-08-29 19:50:13,Snow,37.8,71,17.3,10.0,0.0,None
WTHR-0005914,Srinagar,2025-08-30 21:59:13,2025-08-29 19:31:13,Cloudy,15.0,82,33.5,0.1,0.0,None
WTHR-0005915,Eluru,2025-08-31 16:59:13,2025-08-29 19:45:13,Partly cloudy,5.2,61,26.9,3.7,0.0,None
WTHR-0005916,Satna,2025-08-31 21:59:13,2025-08-29 19:04:13,Fog,10.8,58,41.7,0.2,0.0,Fog Advisory
WTHR-0005917,Guntur,2025-08-31 08:59:13,2025-08-29 19:13:13,Clear skies,41.8,71,21.3,19.9,0.0,Heat Wave Alert
WTHR-0005918,Kirari Suleman Nagar,2025-08-30 20:59:13,2025-08-29 19:28:13,Light rain,19.9,74,1.6,3.2,19.9,Heavy Rain Warning
WTHR-0005919,Srinagar,2025-09-01 13:59:13,2025-08-29 19:26:13,Light rain,5.9,30,37.5,19.2,11.5,Heavy Rain Warning
WTHR-0005920,Erode,2025-08-31 15:59:13,2025-08-29 19:29:13,Heavy rain,9.8,94,37.0,14.6,13.5,Heavy Rain Warning
WTHR-0005921,Hajipur,2025-08-30 07:59:13,2025-08-29 19:39:13,Snow,28.3,91,22.0,14.3,0.0,None
WTHR-0005922,Bhiwandi,2025-09-01 12:59:13,2025-08-29 19:25:13,Heavy rain,41.0,58,33.8,19.1,15.7,Heavy Rain Warning
WTHR-0005923,Chennai,2025-08-31 17:59:13,2025-08-29 18:59:13,Clear skies,5.7,80,37.9,19.0,0.0,None
WTHR-0005924,Gudivada,2025-08-30 17:59:13,2025-08-29 19:58:13,Clear skies,17.5,41,22.0,13.4,0.0,None
WTHR-0005925,Khora ,2025-09-01 07:59:13,2025-08-29 19:19:13,Partly cloudy,27.5,58,25.8,16.2,0.0,None
WTHR-0005926,Begusarai,2025-08-30 17:59:13,2025-08-29 19:33:13,Thunderstorms,20.2,94,17.6,2.6,8.4,Heavy Rain Warning
WTHR-0005927,Chandigarh,2025-08-30 10:59:13,2025-08-29 19:39:13,Thunderstorms,14.7,45,36.6,13.4,2.4,None
WTHR-0005928,Tadepalligudem,2025-08-30 05:59:13,2025-08-29 19:58:13,Clear skies,28.7,83,32.0,17.0,0.0,None
WTHR-0005929,Bhalswa Jahangir Pur,2025-09-01 01:59:13,2025-08-29 19:33:13,Thunderstorms,22.8,98,42.0,12.8,3.9,None
WTHR-0005930,Bikaner,2025-08-29 21:59:13,2025-08-29 19:00:13,Heavy rain,16.3,95,11.0,19.1,18.6,Heavy Rain Warning
WTHR-0005931,Kochi,2025-08-31 00:59:13,2025-08-29 19:35:13,Partly cloudy,23.1,81,37.4,16.5,0.0,None
WTHR-0005932,Silchar,2025-09-01 08:59:13,2025-08-29 19:05:13,Thunderstorms,12.5,89,37.4,12.9,16.2,Heavy Rain Warning
WTHR-0005933,Belgaum,2025-08-30 13:59:13,2025-08-29 19:43:13,Partly cloudy,25.4,32,12.5,0.7,0.0,None
WTHR-0005934,Rourkela,2025-08-31 07:59:13,2025-08-29 19:46:13,Partly cloudy,21.9,91,34.5,4.8,0.0,None
WTHR-0005935,Hyderabad,2025-08-30 13:59:13,2025-08-29 19:53:13,Partly cloudy,15.3,84,9.4,3.0,0.0,None
WTHR-0005936,Fatehpur,2025-08-29 19:59:13,2025-08-29 19:06:13,Thunderstorms,14.1,74,21.6,14.5,10.6,Heavy Rain Warning
WTHR-0005937,Tinsukia,2025-09-01 13:59:13,2025-08-29 19:13:13,Fog,22.1,62,39.6,1.6,0.0,Fog Advisory
WTHR-0005938,Bhubaneswar,2025-08-30 07:59:13,2025-08-29 19:35:13,Heavy rain,32.9,43,43.9,15.3,14.1,Heavy Rain Warning
WTHR-0005939,Mathura,2025-09-01 06:59:13,2025-08-29 19:53:13,Cloudy,7.8,58,22.2,15.8,0.0,None
WTHR-0005940,Rewa,2025-08-30 20:59:13,2025-08-29 19:01:13,Clear skies,28.6,89,26.1,8.6,0.0,None
WTHR-0005941,Latur,2025-08-31 22:59:13,2025-08-29 19:35:13,Light rain,11.8,78,17.6,17.6,3.5,None
WTHR-0005942,Malda,2025-08-30 06:59:13,2025-08-29 19:24:13,Cloudy,40.8,99,26.0,17.1,0.0,Heat Wave Alert
WTHR-0005943,Muzaffarpur,2025-08-30 20:59:13,2025-08-29 19:22:13,Fog,17.1,83,6.1,0.5,0.0,Fog Advisory
WTHR-0005944,Adoni,2025-08-30 01:59:13,2025-08-29 19:35:13,Clear skies,29.1,45,8.3,4.2,0.0,None
WTHR-0005945,Ichalkaranji,2025-08-31 16:59:13,2025-08-29 19:09:13,Partly cloudy,18.1,73,29.5,15.4,0.0,None
WTHR-0005946,Rajkot,2025-08-29 23:59:13,2025-08-29 19:57:13,Light rain,35.9,43,38.0,17.8,14.6,Heavy Rain Warning
WTHR-0005947,Latur,2025-09-01 02:59:13,2025-08-29 19:04:13,Fog,30.0,78,48.2,1.8,0.0,Fog Advisory
WTHR-0005948,Dhule,2025-08-30 16:59:13,2025-08-29 19:28:13,Clear skies,31.5,39,44.0,4.7,0.0,None
WTHR-0005949,Danapur,2025-08-31 15:59:13,2025-08-29 19:53:13,Thunderstorms,33.7,97,28.6,3.7,3.5,None
WTHR-0005950,Gudivada,2025-08-31 23:59:13,2025-08-29 19:39:13,Partly cloudy,33.7,74,32.9,16.1,0.0,None
WTHR-0005951,Bahraich,2025-09-01 09:59:13,2025-08-29 19:05:13,Light rain,36.2,30,9.2,11.3,15.2,Heavy Rain Warning
WTHR-0005952,Surendranagar Dudhrej,2025-08-30 13:59:13,2025-08-29 19:24:13,Heavy rain,9.3,96,48.9,18.4,3.3,None
WTHR-0005953,Bally,2025-08-30 04:59:13,2025-08-29 19:32:13,Partly cloudy,12.6,96,12.9,14.8,0.0,None
WTHR-0005954,Kirari Suleman Nagar,2025-08-30 00:59:13,2025-08-29 19:22:13,Thunderstorms,44.3,65,38.2,7.5,3.8,Heat Wave Alert
WTHR-0005955,Surendranagar Dudhrej,2025-09-01 00:59:13,2025-08-29 19:53:13,Heavy rain,26.7,94,20.7,8.0,15.1,Heavy Rain Warning
WTHR-0005956,Orai,2025-08-29 19:59:13,2025-08-29 19:41:13,Clear skies,36.6,85,46.1,14.5,0.0,None
WTHR-0005957,Amravati,2025-09-01 12:59:13,2025-08-29 19:22:13,Partly cloudy,31.6,37,3.7,12.4,0.0,None
WTHR-0005958,Farrukhabad,2025-08-30 01:59:13,2025-08-29 19:49:13,Clear skies,23.2,100,12.4,12.2,0.0,None
WTHR-0005959,Rajpur Sonarpur,2025-08-30 08:59:13,2025-08-29 19:03:13,Clear skies,31.1,45,49.3,15.7,0.0,None
WTHR-0005960,Vadodara,2025-09-01 14:59:13,2025-08-29 19:27:13,Cloudy,33.0,72,24.1,11.2,0.0,None
WTHR-0005961,Ajmer,2025-09-01 10:59:13,2025-08-29 19:54:13,Light rain,35.8,62,5.5,13.8,4.1,None
WTHR-0005962,Panchkula,2025-08-29 20:59:13,2025-08-29 19:56:13,Partly cloudy,14.7,67,49.1,3.6,0.0,None
WTHR-0005963,Raipur,2025-08-31 07:59:13,2025-08-29 19:37:13,Cloudy,38.8,92,25.3,11.6,0.0,None
WTHR-0005964,Tinsukia,2025-08-31 02:59:13,2025-08-29 19:50:13,Haze,41.9,89,19.2,1.2,0.0,Fog Advisory
WTHR-0005965,Patiala,2025-08-29 22:59:13,2025-08-29 19:15:13,Partly cloudy,34.5,54,0.2,9.5,0.0,None
WTHR-0005966,Bhind,2025-09-01 15:59:13,2025-08-29 19:17:13,Clear skies,42.6,45,13.1,18.3,0.0,Heat Wave Alert
WTHR-0005967,Loni,2025-09-01 16:59:13,2025-08-29 19:35:13,Heavy rain,19.4,63,10.1,13.8,19.3,Heavy Rain Warning
WTHR-0005968,Purnia,2025-08-30 13:59:13,2025-08-29 19:15:13,Thunderstorms,10.9,93,22.0,10.0,3.6,None
WTHR-0005969,Chennai,2025-08-30 15:59:13,2025-08-29 19:26:13,Haze,12.0,91,32.9,0.5,0.0,Fog Advisory
WTHR-0005970,Phagwara,2025-08-31 15:59:13,2025-08-29 19:53:13,Partly cloudy,14.2,57,33.1,10.3,0.0,None
WTHR-0005971,Pudukkottai,2025-08-31 13:59:13,2025-08-29 18:59:13,Light rain,43.3,88,41.9,14.0,15.8,Heavy Rain Warning
WTHR-0005972,Kadapa,2025-08-30 09:59:13,2025-08-29 19:23:13,Clear skies,6.0,62,20.4,18.1,0.0,None
WTHR-0005973,Haldia,2025-09-01 06:59:13,2025-08-29 19:21:13,Fog,43.2,34,24.9,0.9,0.0,Fog Advisory
WTHR-0005974,Agartala,2025-08-31 18:59:13,2025-08-29 19:24:13,Haze,35.5,78,0.8,0.4,0.0,Fog Advisory
WTHR-0005975,Bhalswa Jahangir Pur,2025-08-30 01:59:13,2025-08-29 19:52:13,Thunderstorms,5.2,63,24.0,10.1,10.3,Heavy Rain Warning
WTHR-0005976,Amaravati,2025-08-30 01:59:13,2025-08-29 19:18:13,Cloudy,13.0,40,18.8,6.0,0.0,None
WTHR-0005977,Imphal,2025-08-31 11:59:13,2025-08-29 19:58:13,Cloudy,7.9,33,41.3,3.4,0.0,None
WTHR-0005978,Salem,2025-08-29 20:59:13,2025-08-29 19:34:13,Thunderstorms,10.4,31,45.7,7.9,13.6,Heavy Rain Warning
WTHR-0005979,Amravati,2025-09-01 11:59:13,2025-08-29 19:26:13,Partly cloudy,7.6,72,12.6,16.8,0.0,None
WTHR-0005980,Unnao,2025-08-30 13:59:13,2025-08-29 19:31:13,Heavy rain,23.8,49,32.8,2.6,18.7,Heavy Rain Warning
WTHR-0005981,Thiruvananthapuram,2025-08-30 07:59:13,2025-08-29 19:36:13,Clear skies,16.9,34,35.5,11.5,0.0,None
WTHR-0005982,Bidhannagar,2025-08-30 09:59:13,2025-08-29 19:01:13,Cloudy,24.8,98,20.1,6.2,0.0,None
WTHR-0005983,Amroha,2025-08-30 06:59:13,2025-08-29 19:34:13,Light rain,13.8,41,18.4,0.3,6.4,Heavy Rain Warning
WTHR-0005984,Jamshedpur,2025-08-30 06:59:13,2025-08-29 19:42:13,Cloudy,23.4,88,37.7,12.5,0.0,None
WTHR-0005985,Thiruvananthapuram,2025-09-01 08:59:13,2025-08-29 19:46:13,Clear skies,44.0,97,30.5,18.9,0.0,Heat Wave Alert
WTHR-0005986,Gudivada,2025-08-30 03:59:13,2025-08-29 19:58:13,Haze,22.5,91,14.2,1.2,0.0,Fog Advisory
WTHR-0005987,Thiruvananthapuram,2025-09-01 08:59:13,2025-08-29 19:19:13,Light rain,25.6,40,0.3,0.1,6.1,Heavy Rain Warning
WTHR-0005988,Bhilai,2025-08-31 07:59:13,2025-08-29 19:57:13,Thunderstorms,41.7,46,44.7,14.1,5.3,Heavy Rain Warning
WTHR-0005989,Deoghar,2025-08-29 19:59:13,2025-08-29 19:36:13,Partly cloudy,38.9,69,40.0,15.1,0.0,None
WTHR-0005990,Bijapur,2025-09-01 02:59:13,2025-08-29 19:12:13,Clear skies,9.0,100,21.4,5.2,0.0,None
WTHR-0005991,Phusro,2025-08-31 22:59:13,2025-08-29 19:44:13,Cloudy,21.7,88,22.2,19.5,0.0,None
WTHR-0005992,Jamshedpur,2025-08-31 14:59:13,2025-08-29 19:23:13,Cloudy,25.8,48,25.8,11.8,0.0,None
WTHR-0005993,Sri Ganganagar,2025-09-01 04:59:13,2025-08-29 19:29:13,Clear skies,34.7,50,17.0,4.0,0.0,None
WTHR-0005994,Noida,2025-09-01 16:59:13,2025-08-29 19:50:13,Heavy rain,18.9,51,43.2,13.4,5.5,Heavy Rain Warning
WTHR-0005995,Pimpri-Chinchwad,2025-09-01 04:59:13,2025-08-29 19:30:13,Fog,44.1,47,49.3,1.9,0.0,Fog Advisory
WTHR-0005996,Bellary,2025-09-01 00:59:13,2025-08-29 19:23:13,Heavy rain,9.8,50,44.9,6.4,8.3,Heavy Rain Warning
WTHR-0005997,Uluberia,2025-09-01 00:59:13,2025-08-29 19:51:13,Heavy rain,34.3,50,30.5,7.9,6.1,Heavy Rain Warning
WTHR-0005998,Phagwara,2025-09-01 15:59:13,2025-08-29 19:36:13,Cloudy,34.5,53,47.6,19.7,0.0,None
WTHR-0005999,Warangal,2025-08-30 20:59:13,2025-08-29 19:38:13,Cloudy,35.8,74,38.8,0.6,0.0,None
WTHR-0006000,Vasai-Virar,2025-08-31 06:59:13,2025-08-29 19:10:13,Clear skies,38.8,74,14.2,4.1,0.0,None
WTHR-0006001,Mirzapur,2025-08-30 02:59:13,2025-08-29 19:12:13,Fog,42.7,30,0.2,1.5,0.0,Fog Advisory
WTHR-0006002,Surat,2025-09-01 11:59:13,2025-08-29 19:33:13,Clear skies,42.2,80,45.1,14.1,0.0,Heat Wave Alert
WTHR-0006003,Bhilai,2025-08-30 20:59:13,2025-08-29 19:22:13,Heavy rain,30.2,51,38.5,6.8,2.2,None
WTHR-0006004,Berhampur,2025-08-31 07:59:13,2025-08-29 19:56:13,Heavy rain,30.2,35,36.0,0.5,10.0,Heavy Rain Warning
WTHR-0006005,Chinsurah,2025-09-01 07:59:13,2025-08-29 19:38:13,Partly cloudy,20.5,76,5.2,11.1,0.0,None
WTHR-0006006,Pimpri-Chinchwad,2025-08-31 00:59:13,2025-08-29 19:21:13,Partly cloudy,44.9,98,40.3,13.5,0.0,Heat Wave Alert
WTHR-0006007,Nangloi Jat,2025-08-30 04:59:13,2025-08-29 19:34:13,Clear skies,11.8,52,4.0,10.2,0.0,None
WTHR-0006008,Jehanabad,2025-08-31 07:59:13,2025-08-29 19:40:13,Heavy rain,33.9,59,20.6,17.5,13.6,Heavy Rain Warning
WTHR-0006009,Gwalior,2025-08-30 15:59:13,2025-08-29 19:53:13,Thunderstorms,17.7,67,8.5,17.8,17.8,Heavy Rain Warning
WTHR-0006010,Bhubaneswar,2025-08-30 23:59:13,2025-08-29 19:43:13,Clear skies,9.6,39,18.8,13.2,0.0,None
WTHR-0006011,Haridwar,2025-08-31 10:59:13,2025-08-29 19:25:13,Clear skies,35.6,85,8.9,8.3,0.0,None
WTHR-0006012,Salem,2025-08-30 20:59:13,2025-08-29 19:08:13,Heavy rain,37.5,77,35.7,16.9,14.6,Heavy Rain Warning
WTHR-0006013,Sirsa,2025-08-30 18:59:13,2025-08-29 19:40:13,Heavy rain,43.9,67,4.6,2.3,13.0,Heavy Rain Warning
WTHR-0006014,Cuttack,2025-08-31 09:59:13,2025-08-29 19:15:13,Cloudy,17.2,59,39.3,19.7,0.0,None
WTHR-0006015,Yamunanagar,2025-08-29 19:59:13,2025-08-29 19:20:13,Clear skies,42.6,68,22.4,18.4,0.0,Heat Wave Alert
WTHR-0006016,Bhilwara,2025-08-31 13:59:13,2025-08-29 19:53:13,Heavy rain,18.2,53,34.5,6.6,6.3,Heavy Rain Warning
WTHR-0006017,Imphal,2025-08-30 10:59:13,2025-08-29 19:41:13,Clear skies,19.5,74,8.1,17.2,0.0,None
